log_time,heart_rate
2026-05-01 05:51:15.622317,73.0
2026-05-01 05:51:16.221066,71.0
2026-05-01 05:51:16.821127,69.0
2026-05-01 05:51:17.420953,69.0
2026-05-01 05:51:18.021152,68.0
2026-05-01 05:51:18.621144,67.0
2026-05-01 05:51:19.321056,66.0
2026-05-01 05:51:19.920993,66.0
2026-05-01 05:51:20.521878,66.0
2026-05-01 05:51:21.121100,66.0
2026-05-01 05:51:21.721195,69.0
2026-05-01 05:51:22.321833,73.0
2026-05-01 05:51:23.022201,78.0
2026-05-01 05:51:23.622913,81.0
2026-05-01 05:51:24.223252,85.0
2026-05-01 05:51:24.821914,88.0
2026-05-01 05:51:25.421203,86.0
2026-05-01 05:51:26.021260,84.0
2026-05-01 05:51:26.721194,81.0
2026-05-01 05:51:27.321431,79.0
2026-05-01 05:51:27.921091,78.0
2026-05-01 05:51:28.522877,75.0
2026-05-01 05:51:29.221948,75.0
2026-05-01 05:51:29.821629,73.0
2026-05-01 05:51:30.421228,72.0
2026-05-01 05:51:31.021032,75.0
2026-05-01 05:51:31.621036,78.0
2026-05-01 05:51:32.422154,81.0
2026-05-01 05:51:33.021123,86.0
2026-05-01 05:51:33.621245,87.0
2026-05-01 05:51:34.220969,88.0
2026-05-01 05:51:34.820966,89.0
2026-05-01 05:51:35.521872,92.0
2026-05-01 05:51:36.121079,96.0
2026-05-01 05:51:36.721180,99.0
2026-05-01 05:51:37.320971,102.0
2026-05-01 05:51:37.920942,104.0
2026-05-01 05:51:38.621001,107.0
2026-05-01 05:51:39.221987,106.0
2026-05-01 05:51:39.821079,103.0
2026-05-01 05:51:40.423729,102.0
2026-05-01 05:51:41.020956,101.0
2026-05-01 05:51:41.621056,99.0
2026-05-01 05:51:42.321259,95.0
2026-05-01 05:51:42.921029,92.0
2026-05-01 05:51:43.521012,89.0
2026-05-01 05:51:44.121092,86.0
2026-05-01 05:51:44.721725,83.0
2026-05-01 05:51:45.421548,80.0
2026-05-01 05:51:46.021064,77.0
2026-05-01 05:51:46.621768,75.0
2026-05-01 05:51:47.221059,73.0
2026-05-01 05:51:47.822003,71.0
2026-05-01 05:51:48.421756,70.0
2026-05-01 05:51:49.122627,69.0
2026-05-01 05:51:49.721364,67.0
2026-05-01 05:51:50.321084,65.0
2026-05-01 05:51:50.921528,64.0
2026-05-01 05:51:51.521343,63.0
2026-05-01 05:51:52.121195,62.0
2026-05-01 05:51:52.821277,62.0
2026-05-01 05:51:53.421044,61.0
2026-05-01 05:51:54.022927,60.0
2026-05-01 05:51:54.620978,62.0
2026-05-01 05:51:55.222511,63.0
2026-05-01 05:51:55.820880,66.0
2026-05-01 05:51:56.521112,66.0
2026-05-01 05:51:57.121462,68.0
2026-05-01 05:51:57.722270,68.0
2026-05-01 05:51:58.320929,68.0
2026-05-01 05:51:58.920993,68.0
2026-05-01 05:51:59.520996,68.0
2026-05-01 05:52:00.221038,69.0
2026-05-01 05:52:00.821044,70.0
2026-05-01 05:52:01.421102,73.0
2026-05-01 05:52:02.020900,73.0
2026-05-01 05:52:02.620973,73.0
2026-05-01 05:52:03.220927,73.0
2026-05-01 05:52:03.920935,73.0
2026-05-01 05:52:04.521436,74.0
2026-05-01 05:52:05.121311,76.0
2026-05-01 05:52:05.722737,78.0
2026-05-01 05:52:06.322400,78.0
2026-05-01 05:52:06.922062,78.0
2026-05-01 05:52:07.621344,79.0
2026-05-01 05:52:08.221331,80.0
2026-05-01 05:52:08.821103,81.0
2026-05-01 05:52:09.421017,81.0
2026-05-01 05:52:10.021359,81.0
2026-05-01 05:52:10.621013,81.0
2026-05-01 05:52:11.320891,82.0
2026-05-01 05:52:12.020921,81.0
2026-05-01 05:52:12.621151,79.0
2026-05-01 05:52:13.220974,78.0
2026-05-01 05:52:13.821036,77.0
2026-05-01 05:52:14.421053,76.0
2026-05-01 05:52:15.121076,75.0
2026-05-01 05:52:15.724964,74.0
2026-05-01 05:52:16.321003,73.0
2026-05-01 05:52:16.921528,72.0
2026-05-01 05:52:17.521042,71.0
2026-05-01 05:52:18.221968,70.0
2026-05-01 05:52:18.821142,69.0
2026-05-01 05:52:19.420882,68.0
2026-05-01 05:52:20.020968,67.0
2026-05-01 05:52:20.621175,66.0
2026-05-01 05:52:21.321123,65.0
2026-05-01 05:52:21.921216,65.0
2026-05-01 05:52:22.521243,67.0
2026-05-01 05:52:23.121060,68.0
2026-05-01 05:52:23.720958,70.0
2026-05-01 05:52:24.321099,72.0
2026-05-01 05:52:25.024462,72.0
2026-05-01 05:52:25.621381,71.0
2026-05-01 05:52:26.220997,72.0
2026-05-01 05:52:26.820968,72.0
2026-05-01 05:52:27.421031,72.0
2026-05-01 05:52:28.121914,72.0
2026-05-01 05:52:28.721256,71.0
2026-05-01 05:52:29.322541,71.0
2026-05-01 05:52:29.921743,71.0
2026-05-01 05:52:30.521441,71.0
2026-05-01 05:52:31.121477,71.0
2026-05-01 05:52:31.820916,72.0
2026-05-01 05:52:32.421768,73.0
2026-05-01 05:52:33.021235,74.0
2026-05-01 05:52:33.621063,74.0
2026-05-01 05:52:34.320909,73.0
2026-05-01 05:52:34.920981,72.0
2026-05-01 05:52:35.521050,71.0
2026-05-01 05:52:36.120911,70.83333333333333
2026-05-01 05:52:36.720962,70.66666666666667
2026-05-01 05:52:37.420992,70.5
2026-05-01 05:52:38.021039,70.33333333333333
2026-05-01 05:52:38.621073,70.16666666666667
2026-05-01 05:52:39.221139,70.0
2026-05-01 05:52:39.921023,69.0
2026-05-01 05:52:40.521082,71.0
2026-05-01 05:52:41.120907,74.0
2026-05-01 05:52:41.720925,79.0
2026-05-01 05:52:42.421689,82.0
2026-05-01 05:52:43.021102,86.0
2026-05-01 05:52:43.620999,90.0
2026-05-01 05:52:44.221067,93.0
2026-05-01 05:52:44.822709,96.0
2026-05-01 05:52:45.521017,98.0
2026-05-01 05:52:46.120994,99.0
2026-05-01 05:52:46.721660,101.0
2026-05-01 05:52:47.320936,103.0
2026-05-01 05:52:47.921397,104.0
2026-05-01 05:52:48.520926,106.0
2026-05-01 05:52:49.222361,105.0
2026-05-01 05:52:49.821281,102.0
2026-05-01 05:52:50.422182,100.0
2026-05-01 05:52:51.021899,97.0
2026-05-01 05:52:51.720979,94.0
2026-05-01 05:52:52.421093,92.0
2026-05-01 05:52:53.020986,90.0
2026-05-01 05:52:53.621413,89.0
2026-05-01 05:52:54.220963,89.0
2026-05-01 05:52:54.920933,88.0
2026-05-01 05:52:55.520936,87.0
2026-05-01 05:52:56.121051,86.0
2026-05-01 05:52:56.721419,85.0
2026-05-01 05:52:57.421053,84.0
2026-05-01 05:52:58.022981,84.0
2026-05-01 05:52:58.621666,85.0
2026-05-01 05:52:59.221747,84.92307692307692
2026-05-01 05:52:59.920969,84.84615384615384
2026-05-01 05:53:00.520966,84.76923076923077
2026-05-01 05:53:01.120929,84.6923076923077
2026-05-01 05:53:01.721225,84.61538461538461
2026-05-01 05:53:02.321265,84.53846153846153
2026-05-01 05:53:03.021072,84.46153846153847
2026-05-01 05:53:03.621385,84.38461538461539
2026-05-01 05:53:04.220933,84.3076923076923
2026-05-01 05:53:04.821383,84.23076923076923
2026-05-01 05:53:05.521245,84.15384615384616
2026-05-01 05:53:06.122116,84.07692307692308
2026-05-01 05:53:06.721229,84.0
2026-05-01 05:53:07.321507,86.0
2026-05-01 05:53:08.021121,86.0
2026-05-01 05:53:08.621288,85.0
2026-05-01 05:53:09.221454,83.0
2026-05-01 05:53:09.821661,82.0
2026-05-01 05:53:10.421043,79.0
2026-05-01 05:53:11.121371,76.0
2026-05-01 05:53:11.722445,73.0
2026-05-01 05:53:12.320909,72.0
2026-05-01 05:53:12.921343,70.0
2026-05-01 05:53:13.521250,68.0
2026-05-01 05:53:14.120901,67.0
2026-05-01 05:53:14.821182,66.0
2026-05-01 05:53:15.421563,65.0
2026-05-01 05:53:16.022193,64.0
2026-05-01 05:53:16.622915,63.0
2026-05-01 05:53:17.220910,64.0
2026-05-01 05:53:17.920971,66.0
