log_time,publish_time,data
2026-05-04 08:36:18.938013,2026-05-04 08:36:18.938013,11.161439895629885
2026-05-04 08:36:19.137473,2026-05-04 08:36:19.137473,11.069254875183104
2026-05-04 08:36:19.337657,2026-05-04 08:36:19.337657,10.99089813232422
2026-05-04 08:36:19.539471,2026-05-04 08:36:19.539471,10.924294471740724
2026-05-04 08:36:19.737703,2026-05-04 08:36:19.737703,12.977056503295898
2026-05-04 08:36:19.937619,2026-05-04 08:36:19.937619,14.721903800964355
2026-05-04 08:36:20.137786,2026-05-04 08:36:20.137786,16.20502471923828
2026-05-04 08:36:20.337804,2026-05-04 08:36:20.337804,17.46567726135254
2026-05-04 08:36:20.539548,2026-05-04 08:36:20.539548,18.5372314453125
2026-05-04 08:36:20.737451,2026-05-04 08:36:20.737451,19.44805335998535
2026-05-04 08:36:20.940026,2026-05-04 08:36:20.940026,20.398033142089844
2026-05-04 08:36:21.138679,2026-05-04 08:36:21.138679,21.205514907836918
2026-05-04 08:36:21.340694,2026-05-04 08:36:21.340694,21.891876220703125
2026-05-04 08:36:21.539095,2026-05-04 08:36:21.539095,22.475282669067383
2026-05-04 08:36:21.737602,2026-05-04 08:36:21.737602,22.971176147460938
2026-05-04 08:36:21.939486,2026-05-04 08:36:21.939486,23.392688751220703
2026-05-04 08:36:22.137686,2026-05-04 08:36:22.137686,23.75097274780273
2026-05-04 08:36:22.339475,2026-05-04 08:36:22.339475,24.055513381958008
2026-05-04 08:36:22.538524,2026-05-04 08:36:22.538524,24.31437492370605
2026-05-04 08:36:22.737655,2026-05-04 08:36:22.737655,24.710187911987305
2026-05-04 08:36:22.938420,2026-05-04 08:36:22.938420,24.87084579467773
2026-05-04 08:36:23.138381,2026-05-04 08:36:23.138381,25.00740623474121
2026-05-04 08:36:23.338827,2026-05-04 08:36:23.338827,25.299264907836918
2026-05-04 08:36:23.541918,2026-05-04 08:36:23.541918,25.371562957763672
2026-05-04 08:36:23.738824,2026-05-04 08:36:23.738824,25.608797073364254
