log_time,data
2026-05-04 08:36:18,53.55458450317383
2026-05-04 08:36:19,53.98720016479492
2026-05-04 08:36:20,61.08976821899414
2026-05-04 08:36:21,67.52413940429688
2026-05-04 08:36:22,70.37910614013671
2026-05-04 08:36:23,71.94853210449219
2026-05-04 08:36:24,72.9941390991211
2026-05-04 08:36:25,73.45808258056641
2026-05-04 08:36:26,75.91393585205078
2026-05-04 08:36:27,108.56298065185547
2026-05-04 08:36:28,130.96226959228517
2026-05-04 08:36:29,140.90094909667968
2026-05-04 08:36:30,134.4846405029297
2026-05-04 08:36:31,126.16614685058593
2026-05-04 08:36:32,122.17252502441406
2026-05-04 08:36:33,120.01613311767578
2026-05-04 08:36:34,118.56621551513672
2026-05-04 08:36:35,117.7640869140625
2026-05-04 08:36:36,116.9150634765625
2026-05-04 08:36:37,116.41471099853516
2026-05-04 08:36:38,116.19270172119141
2026-05-04 08:36:39,116.09419555664063
2026-05-04 08:36:40,114.14677581787109
2026-05-04 08:36:41,103.87258605957031
2026-05-04 08:36:42,97.71317291259766
2026-05-04 08:36:43,94.85657348632813
2026-05-04 08:36:44,93.94110870361328
2026-05-04 08:36:45,93.9072603078989
2026-05-04 08:36:46,93.8734119121845
2026-05-04 08:36:47,
2026-05-04 08:36:48,
2026-05-04 08:36:49,
2026-05-04 08:36:50,
2026-05-04 08:36:51,
2026-05-04 08:36:52,
2026-05-04 08:36:53,
2026-05-04 08:36:54,
2026-05-04 08:36:55,
2026-05-04 08:36:56,
2026-05-04 08:36:57,93.50107955932617
2026-05-04 08:36:58,92.99153594970703
2026-05-04 08:36:59,92.23328552246093
2026-05-04 08:37:00,91.77320861816406
2026-05-04 08:37:01,94.04169158935547
2026-05-04 08:37:02,109.13850555419921
2026-05-04 08:37:03,117.5275650024414
2026-05-04 08:37:04,121.24983520507813
2026-05-04 08:37:05,121.79927825927734
2026-05-04 08:37:06,116.61546478271484
2026-05-04 08:37:07,113.86478118896484
2026-05-04 08:37:08,113.27784423828125
2026-05-04 08:37:09,113.78135223388672
2026-05-04 08:37:10,114.37236022949219
2026-05-04 08:37:11,114.63459014892578
2026-05-04 08:37:12,114.75094451904297
2026-05-04 08:37:13,99.26648559570313
2026-05-04 08:37:14,74.09112091064453
2026-05-04 08:37:15,63.295431518554686
2026-05-04 08:37:16,58.724188232421874
2026-05-04 08:37:17,56.695902252197264
2026-05-04 08:37:18,55.553530883789065
2026-05-04 08:37:19,55.1802734375
2026-05-04 08:37:20,55.08350677490235
2026-05-04 08:37:21,63.62392044067383
