log_time,heart_rate
2026-04-26 21:51:01.698310,111.0
2026-04-26 21:51:02.297295,110.0
2026-04-26 21:51:02.897242,109.0
2026-04-26 21:51:03.597319,108.85714285714286
2026-04-26 21:51:04.198082,108.71428571428571
2026-04-26 21:51:04.798299,108.57142857142857
2026-04-26 21:51:05.397210,108.42857142857143
2026-04-26 21:51:05.997122,108.28571428571429
2026-04-26 21:51:06.697768,108.14285714285714
2026-04-26 21:51:07.298580,108.0
2026-04-26 21:51:07.903248,105.0
2026-04-26 21:51:08.499263,103.0
2026-04-26 21:51:09.098348,103.0
2026-04-26 21:51:09.798061,102.0
2026-04-26 21:51:10.397222,103.0
2026-04-26 21:51:10.997420,105.0
2026-04-26 21:51:11.597250,106.0
2026-04-26 21:51:12.197384,105.0
2026-04-26 21:51:12.897217,104.0
2026-04-26 21:51:13.497316,102.0
2026-04-26 21:51:14.097129,101.0
2026-04-26 21:51:14.697109,100.0
2026-04-26 21:51:15.297225,99.0
2026-04-26 21:51:15.897276,98.0
2026-04-26 21:51:16.597201,96.0
2026-04-26 21:51:17.197346,92.0
2026-04-26 21:51:17.797173,89.0
2026-04-26 21:51:18.398316,86.0
2026-04-26 21:51:18.997480,84.0
2026-04-26 21:51:19.697175,81.0
2026-04-26 21:51:20.297261,80.0
2026-04-26 21:51:20.897090,80.0
2026-04-26 21:51:21.497135,82.0
2026-04-26 21:51:22.097834,85.0
2026-04-26 21:51:22.697101,87.0
2026-04-26 21:51:23.397290,89.0
2026-04-26 21:51:23.998588,91.0
2026-04-26 21:51:24.598232,93.0
2026-04-26 21:51:25.197972,95.0
2026-04-26 21:51:25.797783,97.0
2026-04-26 21:51:26.499854,99.0
2026-04-26 21:51:27.098599,101.0
2026-04-26 21:51:27.698949,102.0
2026-04-26 21:51:28.297925,103.0
2026-04-26 21:51:28.897148,103.0
2026-04-26 21:51:29.597661,104.0
2026-04-26 21:51:30.197530,105.0
2026-04-26 21:51:30.797193,102.0
2026-04-26 21:51:31.397526,99.0
2026-04-26 21:51:31.997320,96.0
2026-04-26 21:51:32.597142,93.0
2026-04-26 21:51:33.297486,90.0
2026-04-26 21:51:33.897067,86.0
2026-04-26 21:51:34.497574,84.0
2026-04-26 21:51:35.097131,84.0
2026-04-26 21:51:35.697144,86.0
2026-04-26 21:51:36.297440,87.0
2026-04-26 21:51:36.997772,89.0
2026-04-26 21:51:37.597245,91.0
2026-04-26 21:51:38.298537,92.0
2026-04-26 21:51:38.897912,92.0
2026-04-26 21:51:39.497329,92.0
2026-04-26 21:51:40.097262,91.0
2026-04-26 21:51:40.797238,90.0
2026-04-26 21:51:41.397304,89.0
2026-04-26 21:51:41.997517,88.0
2026-04-26 21:51:42.597101,87.0
2026-04-26 21:51:43.197165,88.0
2026-04-26 21:51:43.797244,87.0
2026-04-26 21:51:44.497245,86.0
2026-04-26 21:51:45.097387,84.0
2026-04-26 21:51:45.697099,84.0
2026-04-26 21:51:46.297357,83.0
2026-04-26 21:51:46.898545,82.0
2026-04-26 21:51:47.599112,81.0
2026-04-26 21:51:48.198237,80.0
2026-04-26 21:51:48.797744,79.0
2026-04-26 21:51:49.399330,77.0
2026-04-26 21:51:49.997112,77.0
2026-04-26 21:51:50.697920,76.0
2026-04-26 21:51:51.297251,75.0
2026-04-26 21:51:51.897174,74.0
2026-04-26 21:51:52.497255,74.0
2026-04-26 21:51:53.097921,73.0
2026-04-26 21:51:53.797189,72.0
2026-04-26 21:51:54.397177,70.0
2026-04-26 21:51:54.997190,69.0
2026-04-26 21:51:55.598644,68.0
2026-04-26 21:51:56.197174,67.0
2026-04-26 21:51:56.797158,66.0
2026-04-26 21:51:57.497124,69.0
2026-04-26 21:51:58.098212,71.0
2026-04-26 21:51:58.697264,74.0
2026-04-26 21:51:59.297312,77.0
2026-04-26 21:51:59.897136,78.0
2026-04-26 21:52:00.497330,78.0
2026-04-26 21:52:01.198915,79.0
2026-04-26 21:52:01.797143,81.0
2026-04-26 21:52:02.399178,83.0
2026-04-26 21:52:02.997384,85.0
2026-04-26 21:52:03.597302,87.0
2026-04-26 21:52:04.297293,90.0
2026-04-26 21:52:04.899660,89.0
2026-04-26 21:52:05.497170,87.0
2026-04-26 21:52:06.097939,84.0
2026-04-26 21:52:06.697635,82.0
2026-04-26 21:52:07.397368,80.0
2026-04-26 21:52:07.998629,79.0
2026-04-26 21:52:08.598256,80.0
2026-04-26 21:52:09.199268,83.0
2026-04-26 21:52:09.900291,87.0
2026-04-26 21:52:10.498493,88.0
2026-04-26 21:52:11.097295,89.0
2026-04-26 21:52:11.697258,89.0
2026-04-26 21:52:12.301018,91.0
2026-04-26 21:52:12.997608,93.0
2026-04-26 21:52:13.597495,97.0
2026-04-26 21:52:14.197623,100.0
2026-04-26 21:52:14.797486,100.0
2026-04-26 21:52:15.397157,100.0
2026-04-26 21:52:16.098160,100.0
2026-04-26 21:52:16.697127,99.0
2026-04-26 21:52:17.297146,100.0
2026-04-26 21:52:17.897254,100.0
2026-04-26 21:52:18.597288,100.0
2026-04-26 21:52:19.297314,100.0
2026-04-26 21:52:19.897279,100.0
2026-04-26 21:52:20.497313,102.0
2026-04-26 21:52:21.098360,104.0
2026-04-26 21:52:21.697129,106.0
2026-04-26 21:52:22.397221,108.0
2026-04-26 21:52:22.997551,108.0
2026-04-26 21:52:23.598271,109.0
2026-04-26 21:52:24.198876,110.0
2026-04-26 21:52:24.797238,111.0
2026-04-26 21:52:25.497355,108.0
2026-04-26 21:52:26.098306,105.0
2026-04-26 21:52:26.697312,102.0
2026-04-26 21:52:27.298833,99.0
2026-04-26 21:52:27.898089,95.0
2026-04-26 21:52:28.598039,92.0
2026-04-26 21:52:29.198098,89.0
2026-04-26 21:52:29.797832,87.0
2026-04-26 21:52:30.397353,85.0
2026-04-26 21:52:30.997807,82.0
2026-04-26 21:52:31.697385,80.0
2026-04-26 21:52:32.297379,79.0
2026-04-26 21:52:32.897270,77.0
2026-04-26 21:52:33.497250,76.0
2026-04-26 21:52:34.097211,76.0
2026-04-26 21:52:34.799099,76.0
2026-04-26 21:52:35.397595,78.0
2026-04-26 21:52:35.997259,77.0
2026-04-26 21:52:36.597669,78.0
2026-04-26 21:52:37.197486,78.0
2026-04-26 21:52:37.797243,79.0
2026-04-26 21:52:38.397776,80.0
2026-04-26 21:52:39.097141,80.0
2026-04-26 21:52:39.697298,82.0
2026-04-26 21:52:40.297257,84.0
2026-04-26 21:52:40.897193,85.0
2026-04-26 21:52:41.497160,85.0
2026-04-26 21:52:42.097319,87.0
2026-04-26 21:52:42.797152,89.0
2026-04-26 21:52:43.397542,91.0
2026-04-26 21:52:43.998338,91.0
2026-04-26 21:52:44.598320,92.0
2026-04-26 21:52:45.197836,90.0
2026-04-26 21:52:45.897357,89.0
2026-04-26 21:52:46.498480,88.0
2026-04-26 21:52:47.097604,86.0
2026-04-26 21:52:47.697356,85.0
2026-04-26 21:52:48.298548,84.0
2026-04-26 21:52:48.998491,84.0
2026-04-26 21:52:49.599389,83.0
2026-04-26 21:52:50.197300,82.0
2026-04-26 21:52:50.797192,81.0
2026-04-26 21:52:51.397266,80.0
2026-04-26 21:52:51.997198,80.0
2026-04-26 21:52:52.697600,81.0
2026-04-26 21:52:53.297147,82.0
2026-04-26 21:52:53.897573,81.0
2026-04-26 21:52:54.497203,82.0
2026-04-26 21:52:55.097204,83.0
2026-04-26 21:52:55.697237,84.0
2026-04-26 21:52:56.397306,87.0
2026-04-26 21:52:56.997888,88.0
2026-04-26 21:52:57.597244,90.0
2026-04-26 21:52:58.297236,91.0
2026-04-26 21:52:58.897401,91.0
2026-04-26 21:52:59.497862,94.0
2026-04-26 21:53:00.197131,94.0
2026-04-26 21:53:00.797331,94.0
2026-04-26 21:53:01.397276,94.0
2026-04-26 21:53:01.997434,95.0
2026-04-26 21:53:02.597808,94.0
2026-04-26 21:53:03.497146,93.25
2026-04-26 21:53:04.997172,92.5
2026-04-26 21:53:06.397480,91.75
2026-04-26 21:53:06.798131,91.0
2026-04-26 21:53:07.397311,92.0
2026-04-26 21:53:07.997630,91.0
2026-04-26 21:53:08.599570,89.0
2026-04-26 21:53:09.297371,87.0
2026-04-26 21:53:09.898406,85.0
2026-04-26 21:53:10.497511,86.0
2026-04-26 21:53:11.097872,88.0
2026-04-26 21:53:11.697671,87.0
2026-04-26 21:53:12.297759,89.0
2026-04-26 21:53:12.999033,88.0
2026-04-26 21:53:13.597269,89.0
2026-04-26 21:53:14.197413,90.0
2026-04-26 21:53:14.797158,90.0
2026-04-26 21:53:15.398034,90.0
2026-04-26 21:53:16.097182,92.0
2026-04-26 21:53:16.698038,93.0
2026-04-26 21:53:17.297262,95.0
2026-04-26 21:53:17.897249,96.0
