log_time,publish_time,data
2026-04-23 06:28:52.184559,2026-04-23 06:28:52.184559,13.892779350280762
2026-04-23 06:28:52.386588,2026-04-23 06:28:52.386588,13.56667423248291
2026-04-23 06:28:52.584407,2026-04-23 06:28:52.584407,13.289485931396484
2026-04-23 06:28:52.787411,2026-04-23 06:28:52.787411,13.053875923156738
2026-04-23 06:28:52.984586,2026-04-23 06:28:52.984586,13.029388427734377
2026-04-23 06:28:53.183870,2026-04-23 06:28:53.183870,13.008573532104492
2026-04-23 06:28:53.383852,2026-04-23 06:28:53.383852,12.990880966186523
2026-04-23 06:28:53.584749,2026-04-23 06:28:53.584749,12.975842475891112
2026-04-23 06:28:53.783863,2026-04-23 06:28:53.783863,12.96306037902832
2026-04-23 06:28:53.985243,2026-04-23 06:28:53.985243,12.952195167541504
2026-04-23 06:28:54.183835,2026-04-23 06:28:54.183835,12.942959785461426
2026-04-23 06:28:54.387307,2026-04-23 06:28:54.387307,12.93510913848877
2026-04-23 06:28:54.583774,2026-04-23 06:28:54.583774,12.928436279296877
2026-04-23 06:28:54.785012,2026-04-23 06:28:54.785012,12.746983528137209
2026-04-23 06:28:54.985084,2026-04-23 06:28:54.985084,12.768529891967772
2026-04-23 06:28:55.184291,2026-04-23 06:28:55.184291,12.96262550354004
2026-04-23 06:28:55.386656,2026-04-23 06:28:55.386656,12.951825141906738
2026-04-23 06:28:55.584454,2026-04-23 06:28:55.584454,13.118426322937012
2026-04-23 06:28:55.783706,2026-04-23 06:28:55.783706,13.260037422180176
2026-04-23 06:28:55.984000,2026-04-23 06:28:55.984000,13.380407333374023
2026-04-23 06:28:56.184275,2026-04-23 06:28:56.184275,13.482721328735352
2026-04-23 06:28:56.383891,2026-04-23 06:28:56.383891,13.569687843322754
2026-04-23 06:28:56.584139,2026-04-23 06:28:56.584139,13.643610000610352
2026-04-23 06:28:56.783860,2026-04-23 06:28:56.783860,13.706442832946776
2026-04-23 06:28:56.983795,2026-04-23 06:28:56.983795,13.935632705688477
2026-04-23 06:28:57.183923,2026-04-23 06:28:57.183923,13.954663276672363
2026-04-23 06:28:57.384351,2026-04-23 06:28:57.384351,14.14661979675293
