log_time,publish_time,data
2026-04-23 07:19:06.174897,2026-04-23 07:19:06.174897,20.373300552368164
2026-04-23 07:19:06.375274,2026-04-23 07:19:06.375274,20.30558586120605
2026-04-23 07:19:06.575271,2026-04-23 07:19:06.575271,20.248029708862305
2026-04-23 07:19:06.776261,2026-04-23 07:19:06.776261,20.199106216430664
2026-04-23 07:19:06.975973,2026-04-23 07:19:06.975973,20.15752220153809
2026-04-23 07:19:07.177327,2026-04-23 07:19:07.177327,20.122175216674805
2026-04-23 07:19:07.375680,2026-04-23 07:19:07.375680,20.092130661010746
2026-04-23 07:19:07.575630,2026-04-23 07:19:07.575630,20.066591262817383
2026-04-23 07:19:07.774465,2026-04-23 07:19:07.774465,20.044883728027344
2026-04-23 07:19:07.975325,2026-04-23 07:19:07.975325,20.02643203735352
2026-04-23 07:19:08.176213,2026-04-23 07:19:08.176213,20.01074981689453
2026-04-23 07:19:08.375170,2026-04-23 07:19:08.375170,19.99741744995117
2026-04-23 07:19:08.580387,2026-04-23 07:19:08.580387,19.986085891723636
2026-04-23 07:19:08.774806,2026-04-23 07:19:08.774806,19.80067443847656
2026-04-23 07:19:08.975358,2026-04-23 07:19:08.975358,19.6430721282959
2026-04-23 07:19:09.176096,2026-04-23 07:19:09.176096,19.684892654418945
2026-04-23 07:19:09.375484,2026-04-23 07:19:09.375484,19.720439910888672
2026-04-23 07:19:09.576752,2026-04-23 07:19:09.576752,19.750656127929688
2026-04-23 07:19:09.774691,2026-04-23 07:19:09.774691,19.776338577270508
2026-04-23 07:19:09.974752,2026-04-23 07:19:09.974752,19.798168182373047
2026-04-23 07:19:10.175173,2026-04-23 07:19:10.175173,19.81672477722168
2026-04-23 07:19:10.374506,2026-04-23 07:19:10.374506,19.832496643066406
2026-04-23 07:19:10.574202,2026-04-23 07:19:10.574202,19.845903396606445
2026-04-23 07:19:10.779301,2026-04-23 07:19:10.779301,19.8572998046875
2026-04-23 07:19:10.973757,2026-04-23 07:19:10.973757,19.86698532104492
2026-04-23 07:19:11.174620,2026-04-23 07:19:11.174620,19.875219345092773
2026-04-23 07:19:11.374610,2026-04-23 07:19:11.374610,19.88221740722656
2026-04-23 07:19:11.574107,2026-04-23 07:19:11.574107,20.063947677612305
2026-04-23 07:19:11.774071,2026-04-23 07:19:11.774071,20.21841812133789
2026-04-23 07:19:11.974725,2026-04-23 07:19:11.974725,20.34971809387207
2026-04-23 07:19:12.175082,2026-04-23 07:19:12.175082,20.461322784423828
2026-04-23 07:19:12.374673,2026-04-23 07:19:12.374673,20.55618667602539
2026-04-23 07:19:12.573866,2026-04-23 07:19:12.573866,20.63682174682617
2026-04-23 07:19:12.775755,2026-04-23 07:19:12.775755,20.705360412597656
2026-04-23 07:19:12.976202,2026-04-23 07:19:12.976202,20.76361846923828
2026-04-23 07:19:13.175286,2026-04-23 07:19:13.175286,20.813138961791992
2026-04-23 07:19:13.374905,2026-04-23 07:19:13.374905,20.8552303314209
2026-04-23 07:19:13.575982,2026-04-23 07:19:13.575982,20.891008377075195
2026-04-23 07:19:13.774654,2026-04-23 07:19:13.774654,20.92141914367676
2026-04-23 07:19:13.974265,2026-04-23 07:19:13.974265,20.947269439697266
2026-04-23 07:19:14.174106,2026-04-23 07:19:14.174106,20.969242095947266
2026-04-23 07:19:14.373902,2026-04-23 07:19:14.373902,20.987916946411133
2026-04-23 07:19:14.575039,2026-04-23 07:19:14.575039,21.00379180908203
2026-04-23 07:19:14.778325,2026-04-23 07:19:14.778325,21.01728630065918
2026-04-23 07:19:14.974432,2026-04-23 07:19:14.974432,21.02875518798828
2026-04-23 07:19:15.173836,2026-04-23 07:19:15.173836,21.03850555419922
2026-04-23 07:19:15.376334,2026-04-23 07:19:15.376334,21.04679107666016
2026-04-23 07:19:15.574188,2026-04-23 07:19:15.574188,21.053834915161133
2026-04-23 07:19:15.775247,2026-04-23 07:19:15.775247,21.05982208251953
2026-04-23 07:19:15.974767,2026-04-23 07:19:15.974767,21.240692138671875
2026-04-23 07:19:16.173853,2026-04-23 07:19:16.173853,21.394432067871094
2026-04-23 07:19:16.373973,2026-04-23 07:19:16.373973,21.52511215209961
2026-04-23 07:19:16.574142,2026-04-23 07:19:16.574142,21.81196975708008
2026-04-23 07:19:16.773762,2026-04-23 07:19:16.773762,22.05579948425293
2026-04-23 07:19:16.975216,2026-04-23 07:19:16.975216,22.26305389404297
2026-04-23 07:19:17.174441,2026-04-23 07:19:17.174441,22.4392204284668
2026-04-23 07:19:17.373855,2026-04-23 07:19:17.373855,22.58896255493164
2026-04-23 07:19:17.574695,2026-04-23 07:19:17.574695,22.716243743896484
2026-04-23 07:19:17.773874,2026-04-23 07:19:17.773874,22.824432373046875
2026-04-23 07:19:17.973959,2026-04-23 07:19:17.973959,22.916391372680664
2026-04-23 07:19:18.175215,2026-04-23 07:19:18.175215,22.994558334350582
2026-04-23 07:19:18.374016,2026-04-23 07:19:18.374016,23.060998916625977
2026-04-23 07:19:18.573913,2026-04-23 07:19:18.573913,23.117475509643555
2026-04-23 07:19:18.776881,2026-04-23 07:19:18.776881,23.165477752685547
2026-04-23 07:19:18.975014,2026-04-23 07:19:18.975014,23.206281661987305
2026-04-23 07:19:19.174668,2026-04-23 07:19:19.174668,23.240964889526367
2026-04-23 07:19:19.374832,2026-04-23 07:19:19.374832,23.27044486999512
2026-04-23 07:19:19.573890,2026-04-23 07:19:19.573890,23.295503616333008
2026-04-23 07:19:19.774021,2026-04-23 07:19:19.774021,23.316802978515625
2026-04-23 07:19:19.974005,2026-04-23 07:19:19.974005,23.33490753173828
2026-04-23 07:19:20.174478,2026-04-23 07:19:20.174478,23.35029602050781
2026-04-23 07:19:20.373984,2026-04-23 07:19:20.373984,23.36337661743164
2026-04-23 07:19:20.573875,2026-04-23 07:19:20.573875,23.198713302612305
2026-04-23 07:19:20.774358,2026-04-23 07:19:20.774358,23.05875015258789
2026-04-23 07:19:20.973904,2026-04-23 07:19:20.973904,22.939781188964844
2026-04-23 07:19:21.176382,2026-04-23 07:19:21.176382,22.83865737915039
2026-04-23 07:19:21.375065,2026-04-23 07:19:21.375065,22.75270271301269
2026-04-23 07:19:21.574267,2026-04-23 07:19:21.574267,22.67964172363281
2026-04-23 07:19:21.774109,2026-04-23 07:19:21.774109,22.61753845214844
2026-04-23 07:19:21.974735,2026-04-23 07:19:21.974735,22.56475257873535
2026-04-23 07:19:22.173898,2026-04-23 07:19:22.173898,22.51988220214844
2026-04-23 07:19:22.374204,2026-04-23 07:19:22.374204,22.48174476623535
2026-04-23 07:19:22.575541,2026-04-23 07:19:22.575541,20.69151306152344
2026-04-23 07:19:22.774571,2026-04-23 07:19:22.774571,19.169818878173828
2026-04-23 07:19:22.974065,2026-04-23 07:19:22.974065,17.70059585571289
2026-04-23 07:19:23.174559,2026-04-23 07:19:23.174559,16.62753677368164
2026-04-23 07:19:23.375205,2026-04-23 07:19:23.375205,15.71543788909912
2026-04-23 07:19:23.575643,2026-04-23 07:19:23.575643,14.940153121948242
2026-04-23 07:19:23.776824,2026-04-23 07:19:23.776824,14.105380058288574
2026-04-23 07:19:23.974635,2026-04-23 07:19:23.974635,13.39582347869873
2026-04-23 07:19:24.175261,2026-04-23 07:19:24.175261,12.792699813842772
2026-04-23 07:19:24.373877,2026-04-23 07:19:24.373877,12.280044555664062
2026-04-23 07:19:24.574933,2026-04-23 07:19:24.574933,11.844287872314451
2026-04-23 07:19:24.776445,2026-04-23 07:19:24.776445,11.649676322937012
2026-04-23 07:19:24.975286,2026-04-23 07:19:24.975286,11.66003704071045
2026-04-23 07:19:25.175594,2026-04-23 07:19:25.175594,11.84462547302246
2026-04-23 07:19:25.375835,2026-04-23 07:19:25.375835,11.825743675231934
2026-04-23 07:19:25.578235,2026-04-23 07:19:25.578235,11.98547649383545
2026-04-23 07:19:25.775231,2026-04-23 07:19:25.775231,12.297029495239258
2026-04-23 07:19:25.977512,2026-04-23 07:19:25.977512,12.386069297790527
2026-04-23 07:19:26.174318,2026-04-23 07:19:26.174318,12.813315391540527
2026-04-23 07:19:26.375014,2026-04-23 07:19:26.375014,13.000692367553713
2026-04-23 07:19:26.575495,2026-04-23 07:19:26.575495,13.335744857788086
2026-04-23 07:19:26.774678,2026-04-23 07:19:26.774678,13.268977165222168
2026-04-23 07:19:26.974427,2026-04-23 07:19:26.974427,13.915349006652832
2026-04-23 07:19:27.175117,2026-04-23 07:19:27.175117,13.761640548706056
2026-04-23 07:19:27.374589,2026-04-23 07:19:27.374589,13.455206871032717
2026-04-23 07:19:27.575796,2026-04-23 07:19:27.575796,13.194738388061523
2026-04-23 07:19:27.776082,2026-04-23 07:19:27.776082,12.973340034484863
2026-04-23 07:19:27.979592,2026-04-23 07:19:27.979592,12.609370231628418
2026-04-23 07:19:28.176235,2026-04-23 07:19:28.176235,12.475777626037598
2026-04-23 07:19:28.378011,2026-04-23 07:19:28.378011,12.186442375183104
2026-04-23 07:19:28.577558,2026-04-23 07:19:28.577558,12.116288185119627
2026-04-23 07:19:28.776459,2026-04-23 07:19:28.776459,11.880876541137695
2026-04-23 07:19:28.975823,2026-04-23 07:19:28.975823,11.68077564239502
2026-04-23 07:19:29.175235,2026-04-23 07:19:29.175235,11.510690689086914
2026-04-23 07:19:29.373950,2026-04-23 07:19:29.373950,11.366118431091309
2026-04-23 07:19:29.576299,2026-04-23 07:19:29.576299,11.243231773376465
2026-04-23 07:19:29.774845,2026-04-23 07:19:29.774845,11.138778686523438
2026-04-23 07:19:29.973973,2026-04-23 07:19:29.973973,11.049992561340332
2026-04-23 07:19:30.174647,2026-04-23 07:19:30.174647,10.974525451660156
2026-04-23 07:19:30.374297,2026-04-23 07:19:30.374297,10.910377502441406
2026-04-23 07:19:30.574194,2026-04-23 07:19:30.574194,10.855852127075195
2026-04-23 07:19:30.774312,2026-04-23 07:19:30.774312,10.809505462646484
2026-04-23 07:19:30.974534,2026-04-23 07:19:30.974534,10.770111083984377
2026-04-23 07:19:31.174240,2026-04-23 07:19:31.174240,10.73662567138672
2026-04-23 07:19:31.375264,2026-04-23 07:19:31.375264,10.708163261413574
2026-04-23 07:19:44.474087,2026-04-23 07:19:44.474087,10.683969497680664
2026-04-23 07:19:44.678499,2026-04-23 07:19:44.678499,10.663405418395996
2026-04-23 07:19:44.873843,2026-04-23 07:19:44.873843,10.645926475524902
2026-04-23 07:19:45.077266,2026-04-23 07:19:45.077266,10.631068229675291
2026-04-23 07:19:45.275890,2026-04-23 07:19:45.275890,10.61843967437744
2026-04-23 07:19:45.476309,2026-04-23 07:19:45.476309,10.607705116271973
2026-04-23 07:19:45.674977,2026-04-23 07:19:45.674977,10.598580360412598
2026-04-23 07:19:45.877581,2026-04-23 07:19:45.877581,12.348636627197266
2026-04-23 07:19:46.075994,2026-04-23 07:19:46.075994,12.078372955322266
2026-04-23 07:19:46.275288,2026-04-23 07:19:46.275288,13.606460571289062
2026-04-23 07:19:46.475816,2026-04-23 07:19:46.475816,14.905335426330566
2026-04-23 07:19:46.676056,2026-04-23 07:19:46.676056,16.00937843322754
2026-04-23 07:19:46.877650,2026-04-23 07:19:46.877650,16.94781494140625
2026-04-23 07:19:47.075256,2026-04-23 07:19:47.075256,17.745487213134766
2026-04-23 07:19:47.275185,2026-04-23 07:19:47.275185,18.423507690429688
2026-04-23 07:19:47.476752,2026-04-23 07:19:47.476752,17.06623077392578
2026-04-23 07:19:47.674676,2026-04-23 07:19:47.674676,15.91254711151123
2026-04-23 07:19:47.875526,2026-04-23 07:19:47.875526,14.931914329528809
2026-04-23 07:19:48.074805,2026-04-23 07:19:48.074805,13.922595977783203
2026-04-23 07:19:48.274393,2026-04-23 07:19:48.274393,13.064675331115724
2026-04-23 07:19:48.475359,2026-04-23 07:19:48.475359,14.444818496704102
2026-04-23 07:19:48.675355,2026-04-23 07:19:48.675355,15.617938995361328
2026-04-23 07:19:48.875700,2026-04-23 07:19:48.875700,16.61509132385254
2026-04-23 07:19:49.076770,2026-04-23 07:19:49.076770,17.462671279907227
2026-04-23 07:19:49.277250,2026-04-23 07:19:49.277250,18.183115005493164
2026-04-23 07:19:49.476983,2026-04-23 07:19:49.476983,18.79549217224121
2026-04-23 07:19:49.678289,2026-04-23 07:19:49.678289,19.316011428833008
2026-04-23 07:19:49.875330,2026-04-23 07:19:49.875330,19.758453369140625
2026-04-23 07:19:50.075105,2026-04-23 07:19:50.075105,19.95874786376953
2026-04-23 07:19:50.277567,2026-04-23 07:19:50.277567,20.30477905273437
2026-04-23 07:19:50.474013,2026-04-23 07:19:50.474013,20.59890556335449
2026-04-23 07:19:50.674742,2026-04-23 07:19:50.674742,20.848913192749023
2026-04-23 07:19:50.873877,2026-04-23 07:19:50.873877,20.885639190673828
2026-04-23 07:19:51.074133,2026-04-23 07:19:51.074133,20.91685676574707
2026-04-23 07:19:51.273840,2026-04-23 07:19:51.273840,21.119171142578125
2026-04-23 07:19:51.474078,2026-04-23 07:19:51.474078,21.291139602661133
2026-04-23 07:19:51.674652,2026-04-23 07:19:51.674652,21.437313079833984
2026-04-23 07:19:51.873749,2026-04-23 07:19:51.873749,21.737340927124023
2026-04-23 07:19:52.076365,2026-04-23 07:19:52.076365,21.99236488342285
2026-04-23 07:19:52.275851,2026-04-23 07:19:52.275851,22.560697555541992
2026-04-23 07:19:52.474187,2026-04-23 07:19:52.474187,22.867998123168945
2026-04-23 07:19:52.675558,2026-04-23 07:19:52.675558,22.95342445373535
2026-04-23 07:19:52.873801,2026-04-23 07:19:52.873801,23.02603530883789
