log_time,heart_rate
2026-05-02 21:38:13.656914,111.0
2026-05-02 21:38:14.257475,113.0
2026-05-02 21:38:14.855967,113.0
2026-05-02 21:38:15.556510,109.0
2026-05-02 21:38:16.156072,106.0
2026-05-02 21:38:16.755420,104.0
2026-05-02 21:38:17.355220,100.0
2026-05-02 21:38:17.955344,98.0
2026-05-02 21:38:18.657174,97.0
2026-05-02 21:38:19.255314,96.0
2026-05-02 21:38:19.855258,94.0
2026-05-02 21:38:20.455294,93.0
2026-05-02 21:38:21.055837,91.0
2026-05-02 21:38:21.759463,89.0
2026-05-02 21:38:22.355120,88.0
2026-05-02 21:38:22.956438,86.0
2026-05-02 21:38:23.556680,84.0
2026-05-02 21:38:24.157958,83.0
2026-05-02 21:38:24.857036,82.0
2026-05-02 21:38:25.455523,81.0
2026-05-02 21:38:26.056415,79.0
2026-05-02 21:38:26.656524,77.0
2026-05-02 21:38:27.255292,75.0
2026-05-02 21:38:27.956203,75.0
2026-05-02 21:38:28.555261,75.0
2026-05-02 21:38:29.155520,73.0
2026-05-02 21:38:29.755476,74.0
2026-05-02 21:38:30.355053,74.0
2026-05-02 21:38:31.055421,75.0
2026-05-02 21:38:31.655306,75.0
2026-05-02 21:38:32.255076,74.0
2026-05-02 21:38:32.855782,75.0
2026-05-02 21:38:33.555519,75.0
2026-05-02 21:38:34.256116,77.0
2026-05-02 21:38:34.858238,82.0
2026-05-02 21:38:35.455362,87.0
2026-05-02 21:38:36.056183,90.0
2026-05-02 21:38:36.756509,93.0
2026-05-02 21:38:37.357616,95.0
2026-05-02 21:38:37.955365,96.0
2026-05-02 21:38:38.555209,96.0
2026-05-02 21:38:39.255154,96.0
2026-05-02 21:38:39.855711,95.0
2026-05-02 21:38:40.455243,96.0
2026-05-02 21:38:41.057944,98.0
2026-05-02 21:38:41.755650,100.0
2026-05-02 21:38:42.355124,100.0
2026-05-02 21:38:42.956150,100.0
2026-05-02 21:38:43.557178,100.0
2026-05-02 21:38:44.255290,99.0
2026-05-02 21:38:44.859129,98.0
2026-05-02 21:38:45.455094,97.0
2026-05-02 21:38:46.055377,96.0
2026-05-02 21:38:46.755108,95.0
2026-05-02 21:38:47.358184,95.0
2026-05-02 21:38:47.956917,95.0
2026-05-02 21:38:48.556201,94.0
2026-05-02 21:38:49.255658,93.0
2026-05-02 21:38:49.855345,92.0
2026-05-02 21:38:50.457675,92.0
2026-05-02 21:38:51.055931,94.0
2026-05-02 21:38:51.655104,96.0
2026-05-02 21:38:52.355237,99.0
2026-05-02 21:38:52.955109,102.0
