log_time,publish_time,data
2026-04-24 09:10:26.763276,2026-04-24 09:10:26.763276,11.307445526123049
2026-04-24 09:10:26.963541,2026-04-24 09:10:26.963541,11.369141578674316
2026-04-24 09:10:27.163702,2026-04-24 09:10:27.163702,11.421582221984863
2026-04-24 09:10:27.363245,2026-04-24 09:10:27.363245,11.466157913208008
2026-04-24 09:10:27.563479,2026-04-24 09:10:27.563479,11.504046440124512
2026-04-24 09:10:27.763010,2026-04-24 09:10:27.763010,11.53625202178955
2026-04-24 09:10:27.962891,2026-04-24 09:10:27.962891,11.563626289367676
2026-04-24 09:10:28.163886,2026-04-24 09:10:28.163886,11.586894989013672
2026-04-24 09:10:28.363601,2026-04-24 09:10:28.363601,11.60667324066162
2026-04-24 09:10:28.565004,2026-04-24 09:10:28.565004,11.62348461151123
2026-04-24 09:10:28.763090,2026-04-24 09:10:28.763090,11.637774467468262
2026-04-24 09:10:28.963636,2026-04-24 09:10:28.963636,11.649921417236328
2026-04-24 09:10:29.163279,2026-04-24 09:10:29.163279,11.660244941711426
2026-04-24 09:10:29.363473,2026-04-24 09:10:29.363473,11.669020652770996
2026-04-24 09:10:29.563942,2026-04-24 09:10:29.563942,11.676480293273926
2026-04-24 09:10:29.764706,2026-04-24 09:10:29.764706,11.682821273803713
2026-04-24 09:10:29.963626,2026-04-24 09:10:29.963626,11.688210487365724
2026-04-24 09:10:30.163206,2026-04-24 09:10:30.163206,11.692790985107422
2026-04-24 09:10:30.365752,2026-04-24 09:10:30.365752,11.696684837341309
2026-04-24 09:10:30.563208,2026-04-24 09:10:30.563208,11.699995040893556
2026-04-24 09:10:30.764530,2026-04-24 09:10:30.764530,11.702808380126951
2026-04-24 09:10:30.963483,2026-04-24 09:10:30.963483,11.705199241638184
2026-04-24 09:10:31.164933,2026-04-24 09:10:31.164933,11.707231521606444
2026-04-24 09:10:31.363916,2026-04-24 09:10:31.363916,11.708959579467772
2026-04-24 09:10:31.564158,2026-04-24 09:10:31.564158,11.71042823791504
2026-04-24 09:10:31.763978,2026-04-24 09:10:31.763978,11.711676597595217
2026-04-24 09:10:31.963279,2026-04-24 09:10:31.963279,11.71273708343506
2026-04-24 09:10:32.166216,2026-04-24 09:10:32.166216,11.71363925933838
2026-04-24 09:10:32.365628,2026-04-24 09:10:32.365628,11.71440601348877
2026-04-24 09:10:32.563768,2026-04-24 09:10:32.563768,11.715057373046877
2026-04-24 09:10:32.763278,2026-04-24 09:10:32.763278,11.715611457824709
2026-04-24 09:10:32.963965,2026-04-24 09:10:32.963965,11.716082572937012
2026-04-24 09:10:33.163212,2026-04-24 09:10:33.163212,11.716482162475586
2026-04-24 09:10:33.363605,2026-04-24 09:10:33.363605,11.716822624206545
2026-04-24 09:10:33.563418,2026-04-24 09:10:33.563418,11.717111587524414
2026-04-24 09:10:33.763682,2026-04-24 09:10:33.763682,13.826732635498049
2026-04-24 09:10:33.964437,2026-04-24 09:10:33.964437,15.61991024017334
2026-04-24 09:10:34.164475,2026-04-24 09:10:34.164475,17.31989288330078
2026-04-24 09:10:34.364943,2026-04-24 09:10:34.364943,18.764877319335938
2026-04-24 09:10:34.566264,2026-04-24 09:10:34.566264,19.993114471435547
2026-04-24 09:10:34.763838,2026-04-24 09:10:34.763838,21.0371150970459
2026-04-24 09:10:34.965146,2026-04-24 09:10:34.965146,21.924516677856445
2026-04-24 09:10:35.165678,2026-04-24 09:10:35.165678,22.678808212280277
2026-04-24 09:10:35.363148,2026-04-24 09:10:35.363148,23.319955825805664
2026-04-24 09:10:35.563845,2026-04-24 09:10:35.563845,23.864931106567383
2026-04-24 09:10:35.767229,2026-04-24 09:10:35.767229,24.328161239624023
2026-04-24 09:10:35.964944,2026-04-24 09:10:35.964944,24.721904754638672
2026-04-24 09:10:36.165057,2026-04-24 09:10:36.165057,25.05658721923828
2026-04-24 09:10:36.365337,2026-04-24 09:10:36.365337,25.341068267822266
2026-04-24 09:10:36.563298,2026-04-24 09:10:36.563298,25.582876205444336
2026-04-24 09:10:36.770022,2026-04-24 09:10:36.770022,25.788414001464844
2026-04-24 09:10:36.963649,2026-04-24 09:10:36.963649,25.96312141418457
2026-04-24 09:10:37.164376,2026-04-24 09:10:37.164376,26.111621856689453
2026-04-24 09:10:37.363529,2026-04-24 09:10:37.363529,26.23784637451172
2026-04-24 09:10:37.564326,2026-04-24 09:10:37.564326,26.345138549804688
2026-04-24 09:10:37.764032,2026-04-24 09:10:37.764032,26.436336517333984
2026-04-24 09:10:37.967451,2026-04-24 09:10:37.967451,26.33807373046875
2026-04-24 09:10:38.165500,2026-04-24 09:10:38.165500,26.25455093383789
2026-04-24 09:10:38.364762,2026-04-24 09:10:38.364762,26.007774353027344
2026-04-24 09:10:38.563647,2026-04-24 09:10:38.563647,25.79801368713379
2026-04-24 09:10:38.766814,2026-04-24 09:10:38.766814,25.619718551635746
2026-04-24 09:10:38.965188,2026-04-24 09:10:38.965188,25.46816635131836
2026-04-24 09:10:39.164803,2026-04-24 09:10:39.164803,25.33934783935547
2026-04-24 09:10:39.364131,2026-04-24 09:10:39.364131,25.2298526763916
2026-04-24 09:10:39.563587,2026-04-24 09:10:39.563587,25.13677978515625
2026-04-24 09:10:52.663541,2026-04-24 09:10:52.663541,25.23344993591309
2026-04-24 09:10:52.863881,2026-04-24 09:10:52.863881,25.13983917236328
2026-04-24 09:10:53.063518,2026-04-24 09:10:53.063518,25.06027030944824
2026-04-24 09:10:53.264409,2026-04-24 09:10:53.264409,24.99263572692871
2026-04-24 09:10:53.464471,2026-04-24 09:10:53.464471,24.93514633178711
2026-04-24 09:10:53.664448,2026-04-24 09:10:53.664448,24.886280059814453
