log_time,Heart_Rate_BPM
2026-04-22 08:38:50,136.63419913419912
2026-04-22 08:38:51,117.01839826839826
2026-04-22 08:38:52,97.19312945119395
2026-04-22 08:38:53,96.98366149979051
2026-04-22 08:38:54,96.98366149979051
2026-04-22 08:38:55,97.62033382576675
2026-04-22 08:38:56,97.82980177717019
2026-04-22 08:38:57,97.41355136091977
2026-04-22 08:38:58,96.57009657009655
2026-04-22 08:38:59,96.57009657009657
2026-04-22 08:39:00,97.19855308090601
2026-04-22 08:39:01,97.61480349715643
2026-04-22 08:39:02,97.40533554575299
2026-04-22 08:39:03,97.19312945119395
2026-04-22 08:39:04,97.19312945119395
2026-04-22 08:39:05,98.04764771652188
2026-04-22 08:39:06,98.25985381108092
2026-04-22 08:39:07,98.47205990563995
2026-04-22 08:39:08,98.47205990563995
2026-04-22 08:39:09,99.57610512733223
2026-04-22 08:39:10,100.22969989857405
2026-04-22 08:39:11,100.45045045045045
2026-04-22 08:39:12,99.77924944812361
2026-04-22 08:39:13,100.00296309465605
2026-04-22 08:39:14,100.00296309465604
2026-04-22 08:39:15,100.00296309465605
2026-04-22 08:39:16,98.49719816607234
2026-04-22 08:39:17,97.21514688402104
2026-04-22 08:39:18,96.57009657009657
2026-04-22 08:39:19,96.57009657009655
2026-04-22 08:39:20,96.3659482767763
2026-04-22 08:39:21,95.14841580924383
2026-04-22 08:39:22,95.14841580924383
2026-04-22 08:39:23,95.55934656741107
2026-04-22 08:39:24,96.15648032537285
2026-04-22 08:39:25,96.36326279021984
2026-04-22 08:39:26,96.36326279021984
2026-04-22 08:39:27,96.98366149979051
2026-04-22 08:39:28,96.98366149979051
2026-04-22 08:39:29,96.77687903494353
2026-04-22 08:39:30,96.98908512950257
2026-04-22 08:39:31,96.98908512950257
2026-04-22 08:39:32,96.98908512950257
2026-04-22 08:39:33,96.15648032537285
2026-04-22 08:39:34,95.94969786052589
2026-04-22 08:39:35,96.3659482767763
2026-04-22 08:39:36,96.98634698634697
2026-04-22 08:39:37,97.4025974025974
2026-04-22 08:39:38,97.61480349715643
2026-04-22 08:39:39,97.82700959171547
2026-04-22 08:39:40,98.25421396628826
2026-04-22 08:39:41,99.13152238406252
2026-04-22 08:39:42,99.56436660342797
2026-04-22 08:39:43,99.78221254277966
2026-04-22 08:39:44,99.11990240501916
2026-04-22 08:39:45,98.47485209109468
2026-04-22 08:39:46,97.82980177717019
2026-04-22 08:39:47,97.19312945119395
2026-04-22 08:39:48,96.17213786416463
2026-04-22 08:39:49,94.00763569966247
2026-04-22 08:39:50,91.68969094401248
2026-04-22 08:39:51,90.36363199122019
2026-04-22 08:39:52,104.30838929880935
2026-04-22 08:39:53,103.60803562020165
2026-04-22 08:39:54,103.07335250905885
2026-04-22 08:39:55,88.41136371500743
2026-04-22 08:39:56,89.29207956084693
2026-04-22 08:39:57,89.46818550618364
2026-04-22 08:39:58,89.64429145152036
2026-04-22 08:39:59,89.46392928428857
2026-04-22 08:40:00,90.37687114815067
2026-04-22 08:40:01,91.4791639171101
2026-04-22 08:40:02,92.40324168749525
2026-04-22 08:40:03,92.59259259259258
2026-04-22 08:40:04,92.97839506172838
2026-04-22 08:40:05,93.96133128882597
2026-04-22 08:40:06,94.54367463846492
2026-04-22 08:40:07,94.74021551896807
2026-04-22 08:40:08,94.33962264150944
2026-04-22 08:40:09,94.33962264150944
