log_time,publish_time,data
2026-04-27 05:31:30.877020,2026-04-27 05:31:30.877020,10.2256441116333
2026-04-27 05:31:31.077128,2026-04-27 05:31:31.077128,10.098047256469728
2026-04-27 05:31:31.276456,2026-04-27 05:31:31.276456,9.98958969116211
2026-04-27 05:31:31.478083,2026-04-27 05:31:31.478083,10.073183059692385
2026-04-27 05:31:31.676533,2026-04-27 05:31:31.676533,10.14423656463623
2026-04-27 05:31:31.886389,2026-04-27 05:31:31.886389,10.204632759094238
2026-04-27 05:31:32.076996,2026-04-27 05:31:32.076996,10.431750297546388
2026-04-27 05:31:32.276853,2026-04-27 05:31:32.276853,10.624799728393556
2026-04-27 05:31:32.476602,2026-04-27 05:31:32.476602,10.96467399597168
2026-04-27 05:31:32.679288,2026-04-27 05:31:32.679288,11.07778549194336
2026-04-27 05:31:32.880149,2026-04-27 05:31:32.880149,11.173930168151855
2026-04-27 05:31:33.077774,2026-04-27 05:31:33.077774,11.431434631347656
2026-04-27 05:31:33.278035,2026-04-27 05:31:33.278035,13.408124923706056
2026-04-27 05:31:33.478694,2026-04-27 05:31:33.478694,13.330500602722168
2026-04-27 05:31:33.677737,2026-04-27 05:31:33.677737,15.022331237792969
2026-04-27 05:31:33.876842,2026-04-27 05:31:33.876842,14.70257568359375
2026-04-27 05:31:34.077976,2026-04-27 05:31:34.077976,16.188594818115234
2026-04-27 05:31:34.278528,2026-04-27 05:31:34.278528,15.693900108337402
2026-04-27 05:31:34.477380,2026-04-27 05:31:34.477380,17.031221389770508
2026-04-27 05:31:34.677803,2026-04-27 05:31:34.677803,18.167943954467773
2026-04-27 05:31:34.877417,2026-04-27 05:31:34.877417,19.13415908813477
2026-04-27 05:31:35.077372,2026-04-27 05:31:35.077372,19.955440521240234
2026-04-27 05:31:35.279035,2026-04-27 05:31:35.279035,20.65353202819824
2026-04-27 05:31:35.478794,2026-04-27 05:31:35.478794,21.24690818786621
2026-04-27 05:31:35.678529,2026-04-27 05:31:35.678529,21.575496673583984
2026-04-27 05:31:35.892474,2026-04-27 05:31:35.892474,21.85479736328125
2026-04-27 05:31:36.078810,2026-04-27 05:31:36.078810,22.09220314025879
2026-04-27 05:31:36.278128,2026-04-27 05:31:36.278128,22.29399681091309
2026-04-27 05:31:36.477915,2026-04-27 05:31:36.477915,22.46552276611328
2026-04-27 05:31:36.676469,2026-04-27 05:31:36.676469,22.43553733825684
2026-04-27 05:31:36.878290,2026-04-27 05:31:36.878290,22.410051345825195
2026-04-27 05:31:37.077136,2026-04-27 05:31:37.077136,22.38838768005371
2026-04-27 05:31:37.277497,2026-04-27 05:31:37.277497,22.369972229003903
2026-04-27 05:31:37.477099,2026-04-27 05:31:37.477099,22.354320526123047
2026-04-27 05:31:37.679439,2026-04-27 05:31:37.679439,22.34101676940918
2026-04-27 05:31:37.876420,2026-04-27 05:31:37.876420,22.329708099365234
2026-04-27 05:31:38.077227,2026-04-27 05:31:38.077227,22.14431381225586
2026-04-27 05:31:38.279697,2026-04-27 05:31:38.279697,21.98672866821289
2026-04-27 05:31:38.476917,2026-04-27 05:31:38.476917,21.852783203125
2026-04-27 05:31:38.677518,2026-04-27 05:31:38.677518,21.738927841186523
2026-04-27 05:31:38.876743,2026-04-27 05:31:38.876743,21.64215087890625
2026-04-27 05:31:39.076770,2026-04-27 05:31:39.076770,21.559890747070312
2026-04-27 05:31:39.276492,2026-04-27 05:31:39.276492,21.48996925354004
2026-04-27 05:31:39.476643,2026-04-27 05:31:39.476643,21.4305362701416
2026-04-27 05:31:39.678439,2026-04-27 05:31:39.678439,21.38001823425293
2026-04-27 05:31:39.876794,2026-04-27 05:31:39.876794,21.337078094482425
2026-04-27 05:31:40.076282,2026-04-27 05:31:40.076282,21.30057907104492
2026-04-27 05:31:40.288689,2026-04-27 05:31:40.288689,21.269554138183597
2026-04-27 05:31:40.476877,2026-04-27 05:31:40.476877,21.243183135986328
2026-04-27 05:31:40.676854,2026-04-27 05:31:40.676854,21.22076988220215
2026-04-27 05:31:40.886402,2026-04-27 05:31:40.886402,21.20171546936035
2026-04-27 05:31:41.076468,2026-04-27 05:31:41.076468,21.361303329467773
2026-04-27 05:31:41.276578,2026-04-27 05:31:41.276578,21.496950149536133
