log_time,data
2026-05-03 07:38:34,120.4287109375
2026-05-03 07:38:35,120.1796646118164
2026-05-03 07:38:36,120.16319372715094
2026-05-03 07:38:37,120.14672284248547
2026-05-03 07:38:38,
2026-05-03 07:38:39,
2026-05-03 07:38:40,
2026-05-03 07:38:41,
2026-05-03 07:38:42,
2026-05-03 07:38:43,
2026-05-03 07:38:44,
2026-05-03 07:38:45,
2026-05-03 07:38:46,
2026-05-03 07:38:47,
2026-05-03 07:38:48,119.96554311116536
2026-05-03 07:38:49,119.76195220947265
2026-05-03 07:38:50,119.33094940185546
2026-05-03 07:38:51,118.69027252197266
2026-05-03 07:38:52,117.63660430908203
2026-05-03 07:38:53,114.15180053710938
2026-05-03 07:38:54,111.92909545898438
2026-05-03 07:38:55,110.9428726196289
2026-05-03 07:38:56,110.50527801513672
2026-05-03 07:38:57,110.27596130371094
2026-05-03 07:38:58,109.68109436035157
2026-05-03 07:38:59,111.59800415039062
2026-05-03 07:39:00,124.20003509521484
2026-05-03 07:39:01,131.975048828125
2026-05-03 07:39:02,135.483154296875
2026-05-03 07:39:03,137.0397216796875
2026-05-03 07:39:04,137.73037719726562
2026-05-03 07:39:05,138.03682861328124
2026-05-03 07:39:06,137.98216552734374
2026-05-03 07:39:07,137.51498718261718
2026-05-03 07:39:08,137.2893493652344
2026-05-03 07:39:09,127.08926849365234
2026-05-03 07:39:10,111.13209075927735
2026-05-03 07:39:11,104.37282257080078
2026-05-03 07:39:12,101.72294311523437
2026-05-03 07:39:13,97.98649978637695
2026-05-03 07:39:14,97.34063368577223
2026-05-03 07:39:15,96.69476758516751
2026-05-03 07:39:16,
2026-05-03 07:39:17,
2026-05-03 07:39:18,
2026-05-03 07:39:19,
2026-05-03 07:39:20,
2026-05-03 07:39:21,
2026-05-03 07:39:22,
2026-05-03 07:39:23,
2026-05-03 07:39:24,
2026-05-03 07:39:25,
2026-05-03 07:39:26,89.59024047851562
2026-05-03 07:39:27,83.4528305053711
2026-05-03 07:39:28,78.75056610107421
2026-05-03 07:39:29,76.66414794921874
2026-05-03 07:39:30,75.73839263916015
2026-05-03 07:39:31,75.29247131347657
2026-05-03 07:39:32,75.44264373779296
2026-05-03 07:39:33,76.12042694091797
2026-05-03 07:39:34,71.52483825683593
2026-05-03 07:39:35,68.89469757080079
2026-05-03 07:39:36,67.72768859863281
2026-05-03 07:39:37,67.20988311767579
2026-05-03 07:39:38,71.0881362915039
2026-05-03 07:39:39,93.03910217285156
2026-05-03 07:39:40,105.16891021728516
2026-05-03 07:39:41,110.55097351074218
2026-05-03 07:39:42,113.4072250366211
2026-05-03 07:39:43,115.5771713256836
2026-05-03 07:39:44,117.40920867919922
2026-05-03 07:39:45,118.58969116210938
2026-05-03 07:39:46,119.1134750366211
2026-05-03 07:39:47,119.34588165283203
2026-05-03 07:39:48,119.88204803466797
2026-05-03 07:39:49,120.33880920410157
2026-05-03 07:39:50,120.54147644042969
2026-05-03 07:39:51,120.73159637451172
2026-05-03 07:39:52,120.77286616734096
2026-05-03 07:39:53,120.8141359601702
2026-05-03 07:39:54,
2026-05-03 07:39:55,
2026-05-03 07:39:56,
2026-05-03 07:39:57,
2026-05-03 07:39:58,
2026-05-03 07:39:59,
2026-05-03 07:40:00,
2026-05-03 07:40:01,
2026-05-03 07:40:02,
2026-05-03 07:40:03,
2026-05-03 07:40:04,
2026-05-03 07:40:05,121.30937347412109
2026-05-03 07:40:06,120.02090301513672
2026-05-03 07:40:07,111.55450439453125
2026-05-03 07:40:08,106.86521606445312
2026-05-03 07:40:09,104.78455352783203
2026-05-03 07:40:10,103.67071533203125
2026-05-03 07:40:11,102.73358154296875
2026-05-03 07:40:12,101.86637115478516
2026-05-03 07:40:13,100.9600601196289
2026-05-03 07:40:14,100.20868225097657
2026-05-03 07:40:15,99.57262573242187
2026-05-03 07:40:16,98.941162109375
2026-05-03 07:40:17,98.66097564697266
2026-05-03 07:40:18,98.53665771484376
2026-05-03 07:40:19,98.51665344238282
2026-05-03 07:40:20,99.00089263916016
2026-05-03 07:40:21,99.33938903808594
2026-05-03 07:40:22,99.48957977294921
2026-05-03 07:40:23,99.65641784667969
2026-05-03 07:40:24,100.22386169433594
2026-05-03 07:40:25,100.87175445556639
2026-05-03 07:40:26,102.19221954345703
2026-05-03 07:40:27,103.53531188964844
2026-05-03 07:40:28,106.36088104248047
2026-05-03 07:40:29,116.02137451171875
2026-05-03 07:40:30,120.20623779296876
2026-05-03 07:40:31,120.35688268221342
2026-05-03 07:40:32,120.5075275714581
2026-05-03 07:40:33,
2026-05-03 07:40:34,
2026-05-03 07:40:35,
2026-05-03 07:40:36,
2026-05-03 07:40:37,
2026-05-03 07:40:38,
2026-05-03 07:40:39,
2026-05-03 07:40:40,
2026-05-03 07:40:41,
2026-05-03 07:40:42,
2026-05-03 07:40:43,122.16462135314941
2026-05-03 07:40:44,123.82274322509765
2026-05-03 07:40:45,124.6949478149414
2026-05-03 07:40:46,125.18214263916016
2026-05-03 07:40:47,125.89173431396485
2026-05-03 07:40:48,126.16468353271485
2026-05-03 07:40:49,125.79237365722656
2026-05-03 07:40:50,125.56888122558594
2026-05-03 07:40:51,122.4981674194336
2026-05-03 07:40:52,114.68572845458985
2026-05-03 07:40:53,111.45579986572265
2026-05-03 07:40:54,110.27159576416015
2026-05-03 07:40:55,110.18907775878907
2026-05-03 07:40:56,110.17081756591797
2026-05-03 07:40:57,110.16271209716797
2026-05-03 07:40:58,110.15911865234375
2026-05-03 07:40:59,110.1575210571289
2026-05-03 07:41:00,110.12165832519531
2026-05-03 07:41:01,109.61262817382813
2026-05-03 07:41:02,109.263134765625
2026-05-03 07:41:03,108.91742706298828
2026-05-03 07:41:04,108.32111358642578
2026-05-03 07:41:05,108.03817443847656
2026-05-03 07:41:06,107.91263427734376
2026-05-03 07:41:07,108.04756622314453
2026-05-03 07:41:08,108.48261006673177
2026-05-03 07:41:09,108.49563804039587
2026-05-03 07:41:10,108.50866601406
2026-05-03 07:41:11,
2026-05-03 07:41:12,
2026-05-03 07:41:13,
2026-05-03 07:41:14,
2026-05-03 07:41:15,
2026-05-03 07:41:16,
2026-05-03 07:41:17,
2026-05-03 07:41:18,
2026-05-03 07:41:19,
2026-05-03 07:41:20,
2026-05-03 07:41:21,108.65197372436523
2026-05-03 07:41:22,108.7917984008789
2026-05-03 07:41:23,108.9991226196289
2026-05-03 07:41:24,109.58453216552735
2026-05-03 07:41:25,96.47814636230468
2026-05-03 07:41:26,83.87805786132813
2026-05-03 07:41:27,78.28733367919922
2026-05-03 07:41:28,75.77154388427735
2026-05-03 07:41:29,74.16215667724609
2026-05-03 07:41:30,73.32442932128906
2026-05-03 07:41:31,75.58645477294922
2026-05-03 07:41:32,82.26275482177735
2026-05-03 07:41:33,84.86523895263672
2026-05-03 07:41:34,85.896337890625
2026-05-03 07:41:35,86.7868881225586
2026-05-03 07:41:36,87.70355377197265
2026-05-03 07:41:37,96.0261444091797
2026-05-03 07:41:38,108.45000305175782
2026-05-03 07:41:39,113.92737579345703
2026-05-03 07:41:40,115.86460418701172
2026-05-03 07:41:41,116.60052185058593
2026-05-03 07:41:42,116.92705535888672
2026-05-03 07:41:43,116.97174377441407
2026-05-03 07:41:44,116.49815521240234
2026-05-03 07:41:45,116.22972564697265
2026-05-03 07:41:46,115.80795745849609
2026-05-03 07:41:47,115.77815669133113
2026-05-03 07:41:48,115.74835592416616
2026-05-03 07:41:49,
2026-05-03 07:41:50,
2026-05-03 07:41:51,
2026-05-03 07:41:52,
2026-05-03 07:41:53,
2026-05-03 07:41:54,
2026-05-03 07:41:55,
2026-05-03 07:41:56,
2026-05-03 07:41:57,
2026-05-03 07:41:58,
2026-05-03 07:41:59,115.42054748535156
2026-05-03 07:42:00,100.48383178710938
2026-05-03 07:42:01,86.30731201171875
2026-05-03 07:42:02,80.01711578369141
2026-05-03 07:42:03,77.5287841796875
2026-05-03 07:42:04,76.77394409179688
2026-05-03 07:42:05,76.4390151977539
2026-05-03 07:42:06,76.3906005859375
2026-05-03 07:42:07,76.86253967285157
2026-05-03 07:42:08,77.56327972412109
2026-05-03 07:42:09,78.12821960449219
2026-05-03 07:42:10,78.87200469970703
2026-05-03 07:42:11,79.3256591796875
2026-05-03 07:42:12,79.95999450683594
2026-05-03 07:42:13,80.46031494140625
2026-05-03 07:42:14,80.68231048583985
2026-05-03 07:42:15,81.21385803222657
2026-05-03 07:42:16,81.66856842041015
2026-05-03 07:42:17,83.38204498291016
2026-05-03 07:42:18,105.34627532958984
2026-05-03 07:42:19,120.40828857421874
2026-05-03 07:42:20,127.09138488769531
2026-05-03 07:42:21,130.24734191894532
2026-05-03 07:42:22,132.0905792236328
2026-05-03 07:42:23,132.92678527832032
2026-05-03 07:42:24,133.7308563232422
2026-05-03 07:42:25,134.32240295410156
2026-05-03 07:42:26,134.3658928504357
2026-05-03 07:42:27,134.40938274676984
2026-05-03 07:42:28,
2026-05-03 07:42:29,
2026-05-03 07:42:30,
2026-05-03 07:42:31,
2026-05-03 07:42:32,
2026-05-03 07:42:33,
2026-05-03 07:42:34,
2026-05-03 07:42:35,
2026-05-03 07:42:36,
2026-05-03 07:42:37,
2026-05-03 07:42:38,134.8877716064453
2026-05-03 07:42:39,135.9849853515625
2026-05-03 07:42:40,137.23894348144532
2026-05-03 07:42:41,138.41239013671876
2026-05-03 07:42:42,139.4243896484375
2026-05-03 07:42:43,129.19635925292968
2026-05-03 07:42:44,112.08536987304687
2026-05-03 07:42:45,104.49313201904297
2026-05-03 07:42:46,101.12441711425781
2026-05-03 07:42:47,99.62969818115235
2026-05-03 07:42:48,98.96648406982422
2026-05-03 07:42:49,98.9748779296875
2026-05-03 07:42:50,113.18532104492188
2026-05-03 07:42:51,126.06109924316407
2026-05-03 07:42:52,131.55528869628907
2026-05-03 07:42:53,133.9930908203125
2026-05-03 07:42:54,134.7720916748047
2026-05-03 07:42:55,134.76849060058595
2026-05-03 07:42:56,134.76689758300782
2026-05-03 07:42:57,134.7661895751953
2026-05-03 07:42:58,134.5752410888672
2026-05-03 07:42:59,134.04759216308594
2026-05-03 07:43:00,133.89532165527345
2026-05-03 07:43:01,134.3211700439453
2026-05-03 07:43:02,134.56841735839845
2026-05-03 07:43:03,134.66446431477866
2026-05-03 07:43:04,134.66746716621594
2026-05-03 07:43:05,134.67047001765326
2026-05-03 07:43:06,
2026-05-03 07:43:07,
2026-05-03 07:43:08,
