log_time,publish_time,data
2026-04-24 21:18:54.870083,2026-04-24 21:18:54.870083,23.440683364868164
2026-04-24 21:18:55.069753,2026-04-24 21:18:55.069753,23.26442527770996
2026-04-24 21:18:55.270753,2026-04-24 21:18:55.270753,23.29038619995117
2026-04-24 21:18:55.470242,2026-04-24 21:18:55.470242,23.31245422363281
2026-04-24 21:18:55.668691,2026-04-24 21:18:55.668691,23.33121109008789
2026-04-24 21:18:55.868584,2026-04-24 21:18:55.868584,23.17137336730957
2026-04-24 21:18:56.069790,2026-04-24 21:18:56.069790,23.035511016845703
2026-04-24 21:18:56.271579,2026-04-24 21:18:56.271579,22.920026779174805
2026-04-24 21:18:56.471162,2026-04-24 21:18:56.471162,22.821866989135746
2026-04-24 21:18:56.669286,2026-04-24 21:18:56.669286,22.73843002319336
2026-04-24 21:18:56.869182,2026-04-24 21:18:56.869182,22.66750907897949
2026-04-24 21:18:57.068544,2026-04-24 21:18:57.068544,22.607227325439453
2026-04-24 21:18:57.269547,2026-04-24 21:18:57.269547,22.555986404418945
2026-04-24 21:18:57.468536,2026-04-24 21:18:57.468536,22.512432098388672
2026-04-24 21:18:57.669069,2026-04-24 21:18:57.669069,22.47541236877441
2026-04-24 21:18:57.870424,2026-04-24 21:18:57.870424,22.44394302368164
2026-04-24 21:18:58.069012,2026-04-24 21:18:58.069012,22.41719627380371
2026-04-24 21:18:58.270213,2026-04-24 21:18:58.270213,22.394460678100582
2026-04-24 21:18:58.470175,2026-04-24 21:18:58.470175,22.37513542175293
2026-04-24 21:18:58.670544,2026-04-24 21:18:58.670544,22.35870742797852
2026-04-24 21:18:58.868656,2026-04-24 21:18:58.868656,22.344745635986328
2026-04-24 21:18:59.068167,2026-04-24 21:18:59.068167,22.15709686279297
2026-04-24 21:18:59.270117,2026-04-24 21:18:59.270117,21.997594833374023
2026-04-24 21:18:59.468014,2026-04-24 21:18:59.468014,21.86201858520508
2026-04-24 21:18:59.668083,2026-04-24 21:18:59.668083,21.74677848815918
2026-04-24 21:18:59.870145,2026-04-24 21:18:59.870145,21.648822784423828
2026-04-24 21:19:00.068208,2026-04-24 21:19:00.068208,21.565563201904297
2026-04-24 21:19:00.270800,2026-04-24 21:19:00.270800,21.49479103088379
2026-04-24 21:19:00.468534,2026-04-24 21:19:00.468534,21.43463516235352
2026-04-24 21:19:00.668493,2026-04-24 21:19:00.668493,21.383501052856445
2026-04-24 21:19:00.870220,2026-04-24 21:19:00.870220,21.340038299560547
2026-04-24 21:19:01.069944,2026-04-24 21:19:01.069944,21.3030948638916
2026-04-24 21:19:01.268054,2026-04-24 21:19:01.268054,21.27169418334961
2026-04-24 21:19:01.468546,2026-04-24 21:19:01.468546,21.24500274658203
2026-04-24 21:19:01.669574,2026-04-24 21:19:01.669574,21.222314834594727
2026-04-24 21:19:01.869058,2026-04-24 21:19:01.869058,21.20302963256836
2026-04-24 21:19:02.068531,2026-04-24 21:19:02.068531,21.18663787841797
2026-04-24 21:19:02.268644,2026-04-24 21:19:02.268644,21.172704696655277
2026-04-24 21:19:02.469232,2026-04-24 21:19:02.469232,21.16086196899414
2026-04-24 21:19:02.668907,2026-04-24 21:19:02.668907,21.15079498291016
2026-04-24 21:19:02.869948,2026-04-24 21:19:02.869948,21.14223861694336
2026-04-24 21:19:03.069065,2026-04-24 21:19:03.069065,21.13496398925781
2026-04-24 21:19:03.268751,2026-04-24 21:19:03.268751,21.128782272338867
2026-04-24 21:19:03.468378,2026-04-24 21:19:03.468378,20.94774627685547
2026-04-24 21:19:03.668235,2026-04-24 21:19:03.668235,20.793865203857425
2026-04-24 21:19:03.868673,2026-04-24 21:19:03.868673,20.663066864013672
2026-04-24 21:19:04.068245,2026-04-24 21:19:04.068245,20.55188751220703
2026-04-24 21:19:04.268506,2026-04-24 21:19:04.268506,20.457386016845703
2026-04-24 21:19:04.468735,2026-04-24 21:19:04.468735,20.37705993652344
2026-04-24 21:19:04.668061,2026-04-24 21:19:04.668061,20.30878257751465
2026-04-24 21:19:04.869012,2026-04-24 21:19:04.869012,20.25074577331543
2026-04-24 21:19:05.070375,2026-04-24 21:19:05.070375,20.201416015625
2026-04-24 21:19:05.271580,2026-04-24 21:19:05.271580,20.15948486328125
2026-04-24 21:19:05.470690,2026-04-24 21:19:05.470690,20.123842239379883
2026-04-24 21:19:05.668733,2026-04-24 21:19:05.668733,20.09354782104492
2026-04-24 21:19:05.868298,2026-04-24 21:19:05.868298,20.06779670715332
2026-04-24 21:19:06.068752,2026-04-24 21:19:06.068752,20.045907974243164
2026-04-24 21:19:06.269091,2026-04-24 21:19:06.269091,20.02730369567871
2026-04-24 21:19:06.468588,2026-04-24 21:19:06.468588,19.835708618164062
2026-04-24 21:19:06.669137,2026-04-24 21:19:06.669137,19.6728515625
2026-04-24 21:19:06.869048,2026-04-24 21:19:06.869048,19.534423828125
2026-04-24 21:19:07.068063,2026-04-24 21:19:07.068063,19.4167594909668
2026-04-24 21:19:07.274016,2026-04-24 21:19:07.274016,19.31674575805664
2026-04-24 21:19:07.468768,2026-04-24 21:19:07.468768,19.055953979492188
2026-04-24 21:19:07.668014,2026-04-24 21:19:07.668014,18.834278106689453
2026-04-24 21:19:07.869522,2026-04-24 21:19:07.869522,18.64585494995117
2026-04-24 21:19:08.068920,2026-04-24 21:19:08.068920,18.48569679260254
2026-04-24 21:19:08.269245,2026-04-24 21:19:08.269245,18.349559783935547
2026-04-24 21:19:08.468896,2026-04-24 21:19:08.468896,18.23384475708008
2026-04-24 21:19:08.669863,2026-04-24 21:19:08.669863,18.135486602783203
2026-04-24 21:19:08.869994,2026-04-24 21:19:08.869994,18.05188369750977
2026-04-24 21:19:09.070155,2026-04-24 21:19:09.070155,17.980819702148438
2026-04-24 21:19:09.270313,2026-04-24 21:19:09.270313,17.9204158782959
2026-04-24 21:19:09.471230,2026-04-24 21:19:09.471230,17.86907196044922
2026-04-24 21:19:09.669266,2026-04-24 21:19:09.669266,17.825429916381836
2026-04-24 21:19:09.868558,2026-04-24 21:19:09.868558,17.788333892822266
2026-04-24 21:19:10.068198,2026-04-24 21:19:10.068198,17.75680160522461
2026-04-24 21:19:10.269534,2026-04-24 21:19:10.269534,17.73000144958496
2026-04-24 21:19:10.469130,2026-04-24 21:19:10.469130,17.70722007751465
2026-04-24 21:19:10.668425,2026-04-24 21:19:10.668425,17.687854766845703
2026-04-24 21:19:10.873105,2026-04-24 21:19:10.873105,17.671396255493164
2026-04-24 21:19:11.068441,2026-04-24 21:19:11.068441,17.657405853271484
2026-04-24 21:19:11.270494,2026-04-24 21:19:11.270494,17.6455135345459
2026-04-24 21:19:11.469057,2026-04-24 21:19:11.469057,17.635404586791992
2026-04-24 21:19:11.668667,2026-04-24 21:19:11.668667,17.626813888549805
2026-04-24 21:19:11.869309,2026-04-24 21:19:11.869309,17.619510650634766
2026-04-24 21:19:12.068633,2026-04-24 21:19:12.068633,17.61330223083496
2026-04-24 21:19:12.279648,2026-04-24 21:19:12.279648,17.60802459716797
2026-04-24 21:19:12.470769,2026-04-24 21:19:12.470769,17.779321670532227
2026-04-24 21:19:12.670508,2026-04-24 21:19:12.670508,17.749141693115234
2026-04-24 21:19:12.871926,2026-04-24 21:19:12.871926,17.89927101135254
2026-04-24 21:19:13.070981,2026-04-24 21:19:13.070981,18.026880264282227
2026-04-24 21:19:13.272035,2026-04-24 21:19:13.272035,18.135347366333008
2026-04-24 21:19:13.470986,2026-04-24 21:19:13.470986,18.22754669189453
2026-04-24 21:19:13.669187,2026-04-24 21:19:13.669187,18.1301326751709
2026-04-24 21:19:13.869313,2026-04-24 21:19:13.869313,18.04733085632324
2026-04-24 21:19:14.070945,2026-04-24 21:19:14.070945,18.15273094177246
2026-04-24 21:19:14.270396,2026-04-24 21:19:14.270396,18.24232292175293
2026-04-24 21:19:14.471964,2026-04-24 21:19:14.471964,18.31847381591797
2026-04-24 21:19:14.672467,2026-04-24 21:19:14.672467,18.383203506469727
2026-04-24 21:19:14.870200,2026-04-24 21:19:14.870200,18.43822288513184
2026-04-24 21:19:15.073360,2026-04-24 21:19:15.073360,18.48498916625977
2026-04-24 21:19:15.272139,2026-04-24 21:19:15.272139,18.52474021911621
2026-04-24 21:19:15.471515,2026-04-24 21:19:15.471515,18.558528900146484
2026-04-24 21:19:15.672520,2026-04-24 21:19:15.672520,18.58724975585937
2026-04-24 21:19:15.871923,2026-04-24 21:19:15.871923,18.611661911010746
2026-04-24 21:19:16.070441,2026-04-24 21:19:16.070441,18.632413864135746
2026-04-24 21:19:16.271466,2026-04-24 21:19:16.271466,18.65005111694336
2026-04-24 21:19:16.469915,2026-04-24 21:19:16.469915,18.665042877197266
2026-04-24 21:19:16.670592,2026-04-24 21:19:16.670592,18.50200653076172
2026-04-24 21:19:16.872803,2026-04-24 21:19:16.872803,18.36342430114746
2026-04-24 21:19:17.069798,2026-04-24 21:19:17.069798,18.421409606933597
2026-04-24 21:19:17.269729,2026-04-24 21:19:17.269729,18.47069931030273
2026-04-24 21:19:17.469232,2026-04-24 21:19:17.469232,18.68837547302246
2026-04-24 21:19:17.671643,2026-04-24 21:19:17.671643,19.04918098449707
2026-04-24 21:19:17.869225,2026-04-24 21:19:17.869225,19.355867385864254
2026-04-24 21:19:18.069703,2026-04-24 21:19:18.069703,19.264986038208008
2026-04-24 21:19:18.269418,2026-04-24 21:19:18.269418,19.0119571685791
2026-04-24 21:19:18.469228,2026-04-24 21:19:18.469228,18.79688262939453
2026-04-24 21:19:18.668206,2026-04-24 21:19:18.668206,18.43828773498535
2026-04-24 21:19:18.868591,2026-04-24 21:19:18.868591,19.18816947937012
2026-04-24 21:19:19.068546,2026-04-24 21:19:19.068546,19.82556915283203
2026-04-24 21:19:19.268528,2026-04-24 21:19:19.268528,20.543140411376957
2026-04-24 21:19:19.469313,2026-04-24 21:19:19.469313,19.746824264526367
2026-04-24 21:19:19.670584,2026-04-24 21:19:19.670584,19.069957733154297
2026-04-24 21:19:19.869170,2026-04-24 21:19:19.869170,18.31883811950684
2026-04-24 21:19:20.068147,2026-04-24 21:19:20.068147,17.680387496948242
2026-04-24 21:19:33.170188,2026-04-24 21:19:33.170188,17.137704849243164
2026-04-24 21:19:33.369648,2026-04-24 21:19:33.369648,16.676424026489258
2026-04-24 21:19:33.571950,2026-04-24 21:19:33.571950,16.28433609008789
2026-04-24 21:19:33.768328,2026-04-24 21:19:33.768328,15.95106029510498
2026-04-24 21:19:33.970114,2026-04-24 21:19:33.970114,17.425588607788086
2026-04-24 21:19:34.169680,2026-04-24 21:19:34.169680,18.678937911987305
2026-04-24 21:19:34.369987,2026-04-24 21:19:34.369987,19.744285583496094
2026-04-24 21:19:34.569825,2026-04-24 21:19:34.569825,20.649829864501957
2026-04-24 21:19:34.768680,2026-04-24 21:19:34.768680,21.41954231262207
2026-04-24 21:19:34.972081,2026-04-24 21:19:34.972081,22.24958038330078
2026-04-24 21:19:35.168711,2026-04-24 21:19:35.168711,22.95511245727539
2026-04-24 21:19:35.368205,2026-04-24 21:19:35.368205,23.55481338500977
2026-04-24 21:19:35.571715,2026-04-24 21:19:35.571715,24.06455993652344
2026-04-24 21:19:35.769484,2026-04-24 21:19:35.769484,24.49784469604492
2026-04-24 21:19:35.970158,2026-04-24 21:19:35.970158,24.86613655090332
2026-04-24 21:19:36.170843,2026-04-24 21:19:36.170843,22.89402961730957
2026-04-24 21:19:36.369009,2026-04-24 21:19:36.369009,23.502893447875977
2026-04-24 21:19:36.570023,2026-04-24 21:19:36.570023,24.020427703857425
