Time_Seconds,Heart_Rate_BPM
1.264,102.74943310657596
1.84,104.4501133786848
2.4,105.15873015873015
2.976,105.15873015873015
3.552,103.69101978691019
4.136,102.3021308980213
4.736,101.59351411797594
5.324,101.82969739619985
5.904,102.97912268355617
6.484,103.21209258384505
7.0680000000000005,102.51311774693917
7.66,101.14294190770647
8.264,99.79110340734599
8.872,100.02092506573908
9.46,101.87337724931709
10.032,103.70086262943406
10.608,104.40947940947942
11.184000000000001,104.16666666666666
11.76,103.9272030651341
12.34,104.17001580794684
12.912,104.17001580794684
13.488,103.24430416712295
14.084,100.95900776417949
14.696,99.79383252182302
15.292,100.25039098413413
15.88,100.90398575537596
16.48,100.24167561761546
17.088,99.12280701754385
17.696,99.5732574679943
18.288,100.01185395922236
18.888,99.79685567920862
19.5,99.5701188752906
20.096,99.57011887529059
20.696,101.37313893388875
21.276,101.59987573780677
21.868000000000002,101.37912518593038
22.472,99.36389903277319
23.088,98.25985381108092
23.7,97.19855308090601
24.324,96.57815437133533
24.952,95.94969786052589
25.576,97.4554627891096
26.172,99.16537601101359
26.768,100.67114093959731
27.364,100.44742729306486
27.964000000000002,100.22371364653243
28.564,100.9132420091324
29.148,101.36369245958286
29.740000000000002,100.49789159378199
30.356,97.69785713181938
30.992,96.17213786416463
31.612000000000002,96.17213786416463
32.228,95.7814976047795
32.872,94.96997396915361
33.508,93.17728812738801
34.160000000000004,93.17728812738801
34.804,94.41048580897638
35.416000000000004,95.99370369933854
36.036,96.98908512950257
36.660000000000004,97.86639354727683
37.256,98.72091181260477
37.86,99.34936832341421
38.472,98.25985381108092
39.088,97.40533554575299
39.708,97.40533554575299
40.32,96.98908512950257
40.944,96.3765902336267
41.576,95.14339255203836
42.212,94.3421105007563
42.852000000000004,95.37627944259464
43.464,95.98102061337354
44.088,96.78230266465559
44.712,95.54910498306725
45.348,95.96535539931766
45.964,97.02665612949255
46.568,98.04764771652188
47.184,98.25985381108092
47.796,97.19855308090601
48.42,97.19855308090601
49.036,98.53241996099138
49.624,100.03818488957509
50.22,100.90398575537596
50.82,99.5701188752906
51.432,98.27113641155385
52.052,97.83253992032579
52.660000000000004,98.93658514201806
53.252,99.35825918798054
53.864000000000004,98.51480439715732
54.488,96.17756149387668
55.124,95.96535539931766
55.74,96.17213786416463
56.36,97.62033382576675
56.968,97.62033382576675
57.584,97.62033382576675
58.204,96.98366149979051
58.824,96.5674110835401
59.448,97.6426799007444
60.048,97.85214785214785
60.664,98.4806043629573
61.276,97.61480349715643
61.892,96.99440478758575
62.52,97.4272490069512
63.124,97.4272490069512
63.74,97.83817976511844
64.36,96.17213786416463
64.996,95.96266991276119
65.616,96.59934223873742
66.224,97.62033382576675
66.84,97.62033382576675
67.46000000000001,97.40533554575299
68.072,97.61754164031203
68.684,99.14326090796678
69.276,99.35825918798054
69.884,99.1460530934215
70.5,97.00783892989088
71.132,96.79284064987712
71.744,97.22004502444992
72.352,97.42160916215855
72.98,96.18841148057018
73.616,93.9685212642318
74.268,92.9855850371342
74.916,92.59494477774908
75.56,92.40790303003098
76.21600000000001,92.40790303003098
76.864,92.02684903467984
77.516,94.65162693808801
78.12,97.12076274055715
78.72,100.00296309465605
79.316,100.90398575537597
79.904,101.81722776450837
80.488,103.22521574967757
81.06,103.45818564996645
81.644,102.76865728736647
82.24,100.91620510378846
82.84400000000001,99.56436660342797
83.452,99.56436660342797
84.048,99.13152238406252
84.66,98.91652410404876
85.272,98.0392156862745
85.884,98.91652410404876
86.48,100.02056932574104
87.072,100.89787774351532
87.668,101.12461454743334
88.26,101.12461454743334
88.852,101.58117300974443
89.44,102.04396456842639
90.024,101.81722776450837
90.62,101.13695565566483
91.22,99.78511715530436
91.828,99.34065295689554
92.432,99.34065295689554
93.032,99.12565467688178
93.644,99.34640522875816
94.244,99.12565467688178
94.848,99.77924944812361
95.44800000000001,101.1681383370125
96.024,103.0205905205905
96.596,104.40947940947942
97.172,104.65229215229215
97.744,104.17001580794684
98.324,103.93055220641426
98.904,103.44827586206895
99.48400000000001,102.74930102516308
100.07600000000001,101.37912518593038
100.68,99.57610512733223
101.292,99.12565467688178
101.892,100.25964723789058
102.476,100.9132420091324
103.07600000000001,100.69249145725603
103.68,98.91344858232274
104.296,98.04764771652188
104.912,98.7188487188487
105.504,98.93105481340774
106.116,99.14326090796678
106.72800000000001,97.61754164031203
107.348,97.40533554575299
107.964,98.05893031699482
108.56400000000001,98.69560264297105
109.172,99.12280701754385
109.78,98.68421052631578
110.388,98.90205646566747
110.992,99.34065295689554
111.592,98.91344858232274
112.208,98.4806043629573
112.82000000000001,98.04200787172923
113.428,99.35825918798054
114.02,100.46230440967281
114.61200000000001,101.35135135135135
115.20400000000001,101.58117300974443
115.792,101.58117300974442
116.384,102.2801478466503
116.964,103.72753531227484
117.528,105.40474443629248
118.092,105.88702078063778
118.664,104.20981165662016
119.256,101.643555590924
119.864,99.5732574679943
120.47200000000001,98.25700615174298
121.08800000000001,98.47485209109468
121.69200000000001,98.47485209109468
122.3,98.90205646566747
122.908,99.34652066407628
123.504,100.2355676057548
124.096,101.12461454743334
124.688,101.12461454743334
125.284,100.67416409698288
125.884,99.35791278073157
126.5,98.05893031699482
127.12,96.77687903494353
127.744,95.95491618766422
128.376,95.14339255203836
129.012,95.35017501688533
129.632,95.55173915459395
130.26,96.15648032537285
130.88400000000001,95.94969786052589
131.508,95.74813372281727
132.14000000000001,95.34242129178838
132.772,96.18587608261159
133.38,96.18587608261157
134.012,96.59158851364046
134.636,97.480635455319
135.228,99.39211281493161
135.824,100.89787774351532
136.42000000000002,100.22667674118848
137.024,99.34936832341421
137.636,98.25985381108092
138.252,97.82700959171547
138.864,98.25985381108092
139.468,97.8436033948305
140.092,98.05860167484425
140.70000000000002,97.41355136091977
141.316,98.25700615174298
141.924,98.91931628950348
142.52,98.91931628950348
143.136,98.49211191493069
143.752,96.78219869302671
144.38,95.76120710599739
145.016,95.76120710599739
145.632,95.96535539931766
146.256,95.96535539931764
146.892,95.34495668974698
147.52,95.76120710599739
148.136,97.87171320536001
148.732,99.808363231182
149.324,101.5874061061153
149.90800000000002,102.75258134847175
150.484,104.42979047248939
151.048,104.66597375071328
151.62800000000001,104.19032687095681
152.212,102.74293940533227
152.8,102.04396456842639
153.392,101.58117300974442
153.984,101.81414291003331
154.568,102.27693446871527
155.15200000000002,102.73972602739724
155.736,103.21537290715372
156.312,103.6910197869102
156.888,104.16666666666666
157.464,104.90543735224585
158.028,105.14825009505859
158.6,104.90878649352602
159.18,103.23157736950839
159.772,100.94628096656493
160.38400000000001,98.93105481340774
161.0,98.04200787172923
161.608,98.04200787172923
162.22,98.04200787172923
162.836,97.61480349715643
163.452,96.58063455531808
164.084,96.58063455531808
164.70000000000002,96.79284064987712
165.312,97.40533554575299
165.93200000000002,97.40533554575299
166.548,97.19312945119395
167.16400000000002,98.04764771652188
167.768,99.59372069116628
168.356,100.23877100509077
168.96,99.59372069116628
169.576,97.4272490069512
170.204,96.78219869302671
170.82,97.64799955882758
171.42000000000002,98.4806043629573
172.032,98.27113641155385
172.65200000000002,97.40533554575299
173.268,97.19312945119395
173.88400000000001,98.26839826839826
174.484,98.91344858232274
175.088,99.34065295689554
175.696,98.90205646566747
176.304,98.04753820033955
176.924,98.04753820033955
177.532,97.83253992032579
178.144,97.6257574554788
178.768,96.3765902336267
179.4,94.75275229265321
180.044,94.9595347575002
180.66400000000002,95.57202965337606
181.284,96.36326279021984
181.912,95.9523320320526
182.54,95.54140127388536
183.168,96.80685029738052
183.772,97.4272490069512
184.388,97.83817976511844
185.008,96.37116660391465
185.64000000000001,95.95491618766424
186.264,96.16438413906768
186.88,96.3659482767763
187.508,95.56466622549425
188.148,94.54367463846492
188.784,93.94654088050314
189.424,94.7478229317852
190.048,94.55128205128204
190.68800000000002,94.7478229317852
191.324,95.1640733480356
191.94,96.17213786416463
192.56,98.50938076744526
193.15200000000002,99.82563208369658
193.744,100.9009009009009
194.344,100.45045045045045
194.94400000000002,99.56140350877192
195.552,99.78511715530436
196.148,99.56436660342797
196.752,98.72091181260475
197.376,97.63139730027146
197.992,96.57009657009655
198.616,98.07586149868027
199.21200000000002,97.86639354727684
199.832,98.70984833810004
200.44,98.26538413969124
201.044,99.56436660342797
201.64000000000001,100.45341354510649
202.232,100.89787774351532
202.828,101.12461454743334
203.42000000000002,100.67416409698288
204.02,100.9009009009009
204.612,101.13072255929399
205.20000000000002,101.13072255929397
205.8,100.0266773376017
206.412,98.69281045751633
207.024,99.14326090796678
207.616,100.71009768834102
208.20000000000002,101.58740610611528
208.796,100.91620510378846
209.4,99.34936832341421
210.012,99.34936832341421
210.608,99.57011887529059
211.208,99.78511715530436
211.816,99.78511715530436
212.412,99.56436660342797
213.016,100.68323520349958
213.604,100.68323520349958
214.20000000000002,101.12769940190839
214.796,101.1276994019084
215.38400000000001,101.81722776450837
215.96800000000002,102.74293940533227
216.548,102.74293940533227
217.136,102.50996950504339
217.72400000000002,101.81099466813751
218.316,102.04396456842639
218.9,102.99539409128448
219.472,103.69436892819036
220.052,103.93055220641426
220.632,103.21209258384505
221.216,102.51311774693917
221.808,102.27693446871527
222.392,101.58740610611528
222.988,101.36066930219727
223.584,100.22667674118848
224.18800000000002,99.56436660342797
224.796,99.34065295689554
225.39600000000002,100.47464551790434
225.98000000000002,101.36369245958286
226.572,102.04396456842639
227.16,102.04396456842639
227.744,103.22521574967757
228.316,104.4228779131345
228.88400000000001,105.14133753570371
229.45600000000002,105.38757017630255
230.024,104.6590611913584
230.604,103.47781001010722
231.196,101.82358938433919
231.792,101.12461454743334
232.38400000000001,100.89787774351532
232.98000000000002,100.67416409698288
233.58,99.5701188752906
234.192,98.90780873753009
234.8,99.13152238406252
235.39600000000002,99.34652066407628
236.00400000000002,98.70984833810004
236.624,97.41086587436331
237.244,97.19586759434955
237.856,98.7215868620043
238.448,100.02056932574104
239.044,100.4534135451065
239.648,100.00296309465604
240.24800000000002,99.77924944812361
240.848,100.45045045045043
241.44,102.08215208215208
242.012,103.96008635445253
242.58,105.14133753570371
243.15200000000002,105.14133753570371
243.72400000000002,104.65229215229215
244.3,102.79983996871414
244.904,100.30233747121164
245.52,97.63139730027146
246.144,96.77687903494353
246.764,97.20408340951633
247.372,97.20408340951633
247.996,96.39255977389044
248.632,94.94436381228834
249.268,93.94898238212429
249.912,93.55834212273916
250.556,94.16308329351807
251.18,95.36524718852908
251.8,96.77687903494353
252.416,97.40533554575299
253.028,97.40533554575299
253.648,97.40533554575299
254.264,97.62033382576675
254.872,97.00783892989088
255.50400000000002,94.84333676538871
256.164,91.01836736514393
256.85200000000003,89.4932796726016
257.516,90.2461499906893
258.16,91.2968644765397
258.824,91.2968644765397
259.488,90.54399415845198
260.148,92.68157674687016
260.76800000000003,94.81915933528835
261.38800000000003,96.77419354838707
262.008,96.98366149979051
262.624,97.40533554575299
263.236,98.4806043629573
263.836,98.90780873753009
264.444,98.07520393340037
265.072,95.79777122118506
265.716,94.1530343790798
266.356,94.77343308865048
266.972,95.36310208778562
267.604,95.75867170803878
268.236,94.9367088607595
268.868,95.97087780259783
269.48,97.22004502444992
270.088,97.83253992032579
270.708,97.83253992032579
271.32,97.40533554575299
271.936,99.16087647180083
272.524,100.03818488957509
273.12,101.3544362058264
273.712,101.12461454743334
274.30400000000003,100.9009009009009
274.904,101.13072255929399
275.492,100.68027210884352
276.092,100.24167561761546
276.7,98.90780873753009
277.312,98.46921224630202
277.92,99.35825918798054
278.512,100.2355676057548
279.108,100.23556760575481
279.716,99.56436660342797
280.32,98.90205646566747
280.928,99.34065295689554
281.528,99.78511715530436
282.124,100.00296309465605
282.728,99.56436660342797
283.336,98.68705818565371
283.948,98.46921224630202
284.556,98.68705818565371
285.16,97.854453381524
285.788,97.01099859070078
286.412,95.94969786052589
287.036,97.65961108242988
287.632,99.39211281493161
288.224,100.67416409698288
288.824,100.9009009009009
289.416,100.9009009009009
290.008,102.05032618825722
290.588,102.2801478466503
291.176,102.05341104273228
291.772,100.03818488957509
292.38800000000003,97.87171320536001
293.016,96.78219869302671
293.632,96.3659482767763
294.25600000000003,95.96535539931764
294.892,94.5537235529032
295.536,94.1480111218743
296.168,95.59620708347643
296.776,96.79837097848744
297.396,97.62033382576675
298.012,97.40533554575299
298.624,98.04200787172923
299.232,98.90780873753009
299.832,98.07520393340037
300.46,96.62700797179826
301.096,94.54367463846492
301.736,95.1640733480356
302.35200000000003,95.76881451881451
302.976,95.76881451881451
303.616,94.94685167153521
304.248,95.36310208778562
304.86400000000003,96.79284064987712
305.476,96.99440478758575
306.104,96.37400607801507
306.732,95.9523320320526
307.35200000000003,96.36326279021984
307.972,95.96266991276119
308.608,95.35017501688533
309.24,94.3421105007563
309.88,94.94685167153521
310.504,95.98102061337354
311.116,97.41075917546505
311.728,97.41075917546505
312.35200000000003,96.57815437133533
312.98,96.79315265134909
313.588,97.20940306759951
314.204,96.80881019014086
314.84000000000003,94.58891997380248
315.492,92.79623413203689
316.144,92.40559387265174
316.788,93.37631686713803
317.42,94.54860399933295
318.048,94.54860399933295
318.692,94.1530343790798
319.332,93.75244150162115
319.968,94.14308176100629
320.604,95.15114627713531
321.224,96.17213786416463
321.84000000000003,96.77687903494353
322.464,96.3659482767763
323.092,95.34495668974698
323.728,94.54367463846492
324.368,94.14308176100629
325.004,93.56073841136734
325.652,92.9855850371342
326.30400000000003,92.21389078239793
326.956,91.83749812958251
327.612,91.46568180684595
328.272,92.84211723236113
328.896,93.41021297543037
329.54,94.16308329351807
330.184,92.9759987731002
330.832,92.40790303003098
331.488,93.19913616687475
332.116,93.78147951651371
332.752,94.54367463846492
333.392,93.94654088050314
334.032,93.36419753086419
334.68,93.96133128882597
335.308,94.15787216932912
335.944,94.54367463846492
336.584,94.95460539663216
337.204,97.06511149599478
337.8,99.59889527977856
338.392,100.4534135451065
338.996,100.00894934669768
339.6,98.69269803044637
340.216,97.02665612949255
340.85200000000003,94.7782708788998
341.5,93.17493594223153
342.148,92.59259259259258
342.796,92.59259259259258
343.444,93.77967711301044
344.068,94.5610492023994
344.7,95.14339255203836
345.336,93.76695712652318
345.988,92.60919238431879
346.644,90.92455626572041
347.31600000000003,89.83550845652158
347.992,89.46818550618364
348.656,89.64640050475792
349.324,89.82250645009464
349.996,89.64214428286284
350.664,89.82250645009464
351.32800000000003,90.36363199122017
351.988,90.72654253377144
352.648,92.05260148656374
353.284,92.23737606158222
353.94,92.79854328941612
354.588,92.79854328941612
355.224,94.15787216932912
355.85200000000003,96.40625741992187
356.456,98.07229932087569
357.06,99.11990240501916
357.668,98.90205646566747
358.276,98.68421052631578
358.884,98.25700615174298
359.5,97.82980177717019
360.116,98.49211191493069
360.712,98.91931628950348
361.32,98.91931628950348
361.93600000000004,97.62033382576675
362.556,96.98366149979051
363.176,97.19586759434955
363.788,98.27113641155385
364.38800000000003,99.12565467688178
364.992,99.34065295689554
365.6,98.68705818565371
366.212,97.6257574554788
366.836,96.78230266465559
367.46,97.21514688402105
368.064,97.63139730027146
368.68,97.63139730027146
369.30400000000003,96.57009657009655
369.928,95.94969786052589
370.556,96.3659482767763
371.172,97.64799955882758
371.772,98.4806043629573
372.384,98.4806043629573
373.0,97.61480349715643
373.616,97.61480349715643
374.228,98.70431800948973
374.824,99.57011887529059
375.42400000000004,99.78511715530436
376.032,99.12280701754385
376.64,99.12280701754385
377.24,100.01185395922238
377.832,100.22969989857407
378.43600000000004,99.79110340734599
379.044,98.26538413969124
379.664,97.83253992032579
380.276,98.27113641155385
380.87600000000003,98.69281045751633
381.488,98.90780873753009
382.096,98.25421396628826
382.708,98.04200787172923
383.324,98.70431800948973
